Easting,Northing,Yield,Moisture,Time
592411.75,4267684.5,15244,15,936728256
592411.75,4267682,14945,16,936728258
592411.8125,4267679.5,14414,15.9,936728260
592411.8125,4267676.5,15852,16.2,936728262
592411.875,4267674,15599,15.9,936728264
592411.875,4267671,16185,15.5,936728266
592411.9375,4267668.5,16059,15.6,936728268
592411.9375,4267666,16031,15.6,936728270
592412,4267663.5,15870,15.9,936728272
592412,4267661,15823,15.7,936728274
592412.0625,4267658.5,15436,15.1,936728276
592412.0625,4267655.5,15325,15.5,936728278
592412.125,4267653,15471,15.5,936728280
592412.125,4267650.5,15140,15.7,936728282
592412.1875,4267648,15621,15.3,936728284
592412.1875,4267645,15487,15.8,936728286
592412.25,4267642.5,16409,16,936728288
592412.25,4267640.5,16209,15.6,936728290
592412.3125,4267637.5,15732,15.9,936728292
592412.3125,4267635,15404,15.8,936728294
592412.375,4267632,15683,15.3,936728296
592412.375,4267629.5,15129,15.8,936728298
592412.4375,4267627,15928,16.2,936728300
592412.4375,4267624,14823,15.6,936728302
592412.5,4267621.5,15539,15.3,936728304
592412.5,4267619,15553,15.6,936728306
592412.5625,4267616,16082,15.3,936728308
592412.5625,4267613.5,15858,15.7,936728310
592412.625,4267611,15634,15.8,936728312
592412.625,4267608.5,14965,15.2,936728314
592412.6875,4267605.5,15043,15.6,936728316
592412.6875,4267603,15999,15.7,936728318
592412.6875,4267600.5,16210,15.6,936728320
592412.75,4267597.5,15182,15.2,936728322
592412.75,4267595,14895,15.6,936728324
592412.8125,4267592.5,14777,15.2,936728326
592412.8125,4267590,14857,15.7,936728328
592412.875,4267587,13544,15.3,936728330
592412.875,4267584.5,14759,15.9,936728332
592412.9375,4267582,15056,15.2,936728334
592412.9375,4267579,16250,15.6,936728336
592413,4267576.5,16272,15,936728338
592413,4267574,16374,15.2,936728340
592413.0625,4267571,14766,15.1,936728342
592413.0625,4267568.5,14931,15.2,936728344
592413.125,4267566,14703,15.4,936728346
592413.125,4267563,15625,15.4,936728348
592412.5,4267560.5,14977,15.6,936728350
592412.5625,4267558,15522,15.5,936728352
592413.25,4267555.5,15779,15.9,936728354
592413.25,4267552.5,15607,15.3,936728356
592412.625,4267550,15836,15.2,936728358
592412.6875,4267547.5,16317,14.7,936728360
592412.6875,4267544.5,15500,15.1,936728362
592412.75,4267542,15875,15.4,936728364
592412.75,4267539,15951,15.4,936728366
592412.8125,4267536.5,15366,15.7,936728368
592412.8125,4267534,15407,15.6,936728370
592412.875,4267531.5,15531,15.1,936728372
592412.875,4267529,15500,15.3,936728374
592412.875,4267526.5,15210,15.1,936728376
592412.9375,4267524,15680,15,936728378
592412.9375,4267521.5,16168,15.2,936728380
592413,4267518.5,15359,15.2,936728382
592413,4267516.5,15887,15,936728384
592413.0625,4267513.5,15147,15.2,936728386
592413.0625,4267511,16001,15.6,936728388
592413.125,4267508.5,15404,15.2,936728390
592413.125,4267505.5,15502,14.6,936728392
592413.1875,4267503,15462,14.7,936728394
592413.1875,4267500.5,14354,15,936728396
592413.25,4267498,12179,14.6,936728398
592413.25,4267495,9178,15,936728400
592413.3125,4267492.5,4469,15,936728402
592400.0625,4267488,16392,13.8,936728442
592400,4267490,14793,14.3,936728444
592400,4267492,13400,14.5,936728446
592400,4267494,12230,14.5,936728448
592399.9375,4267496.5,13508,14.7,936728450
592399.9375,4267499,15061,14.7,936728452
592399.875,4267501.5,13819,15,936728454
592399.875,4267504,13416,14.5,936728456
592399.8125,4267506.5,14812,15.1,936728458
592399.8125,4267508.5,14410,15.1,936728460
592399.8125,4267511,14448,15,936728462
592400.4375,4267513.5,15471,15,936728464
592400.375,4267516,15329,14.7,936728466
592400.375,4267518.5,15197,15.2,936728468
592400.3125,4267521,15764,14.7,936728470
592400.3125,4267523.5,13972,15.2,936728472
592400.25,4267526.5,14762,15.1,936728474
592400.25,4267528.5,14660,15.6,936728476
592400.25,4267531,16117,15,936728478
592400.1875,4267533.5,15275,15,936728480
592400.1875,4267536,15371,15.3,936728482
592400.125,4267538.5,15651,15.2,936728484
592400.125,4267540.5,15673,15,936728486
592400.0625,4267543.5,14307,15.4,936728488
592400.0625,4267546,15353,15.3,936728490
592400,4267548.5,14407,15.4,936728492
592400,4267551,14432,15.6,936728494
592399.9375,4267553.5,14130,15.6,936728496
592399.9375,4267556,14722,15.6,936728498
592400.5625,4267558.5,14911,15.6,936728500
592399.875,4267561,15625,15.6,936728502
592399.875,4267563,15221,15.6,936728504
592399.8125,4267565.5,14980,15.2,936728506
592399.8125,4267568,15390,15.3,936728508
592400.4375,4267571,15534,15.2,936728510
592399.75,4267573,15089,15.6,936728512
592400.375,4267575.5,16006,15.7,936728514
592400.3125,4267578,15734,15.6,936728516
592400.3125,4267580.5,14280,15.9,936728518
592400.3125,4267583,14273,14.8,936728520
592400.25,4267585.5,14213,15.4,936728522
592400.25,4267588,15137,15,936728524
592400.1875,4267590.5,15976,15.2,936728526
592400.1875,4267593,15602,15.8,936728528
592400.125,4267595.5,15928,15.3,936728530
592400.125,4267598,14129,15.6,936728532
592400.0625,4267600.5,15541,15,936728534
592400.0625,4267603,15082,15.6,936728536
592400,4267605,14002,14.7,936728538
592400,4267607.5,12040,15,936728540
592400,4267610,12433,15.1,936728542
592399.9375,4267612.5,13796,14.9,936728544
592399.9375,4267615,14750,15.1,936728546
592399.875,4267618,13447,15.2,936728548
592399.875,4267620.5,14237,14.8,936728550
592399.8125,4267623,14147,15.6,936728552
592399.8125,4267625,15493,15.4,936728554
592399.75,4267627.5,14811,15.6,936728556
592399.75,4267630,15571,15.9,936728558
592399.6875,4267632.5,14781,15.7,936728560
592399.6875,4267635,15516,16.4,936728562
592399.6875,4267637,14528,16.1,936728564
592399.625,4267640,15620,15.7,936728566
592399.625,4267642.5,15040,15.9,936728568
592399.5625,4267645,15789,15.7,936728570
592399.5625,4267647.5,15855,15.4,936728572
592399.5,4267650,15734,15.6,936728574
592399.5,4267652,15541,15.6,936728576
592399.4375,4267655,14980,15.2,936728578
592399.4375,4267657.5,14189,15.1,936728580
592399.375,4267659.5,15668,15.7,936728582
592399.375,4267662,16236,15,936728584
592399.3125,4267664.5,15988,15.6,936728586
592399.3125,4267667.5,15643,15.9,936728588
592399.3125,4267670,16075,15.2,936728590
592399.25,4267672.5,15640,15.1,936728592
592399.25,4267675,14031,14.7,936728594
592399.1875,4267677.5,14459,15.1,936728596
592399.1875,4267680,15415,15.1,936728598
592399.125,4267682.5,15030,15.5,936728600
592399.125,4267685,15443,15.6,936728602
592399.0625,4267687.5,15460,15.1,936728604
592399.0625,4267690,15387,15,936728606
592399,4267692.5,15042,15.7,936728608
592399,4267695,15558,15.7,936728610
592398.9375,4267698,15493,15.2,936728612
592398.9375,4267700.5,15991,14.8,936728614
592398.875,4267703,14797,15.2,936728616
592398.875,4267705.5,15651,15.4,936728618
592398.875,4267708,15286,15.2,936728620
592398.8125,4267710.5,16099,15.4,936728622
592398.8125,4267713,15036,15.4,936728624
592398.75,4267715.5,15651,15.1,936728626
592398.75,4267718,15643,15.3,936728628
592398.6875,4267720.5,15080,15.5,936728630
592398.6875,4267723,14380,15.5,936728632
592398.625,4267725.5,14867,15.4,936728634
592398.625,4267728,16185,15.2,936728636
592398.5625,4267730.5,15602,15.6,936728638
592398.5625,4267733,15233,15.7,936728640
592398.5,4267735.5,14672,15.1,936728642
592398.5,4267738,15221,15,936728644
592398.4375,4267740.5,13935,15.5,936728646
592398.4375,4267743,15026,15.4,936728648
592398.4375,4267745.5,15547,15.6,936728650
592398.375,4267747.5,15771,15.5,936728652
592399,4267750.5,14407,14.9,936728654
592399,4267753,14745,14.9,936728656
592398.9375,4267755.5,14467,15,936728658
592398.9375,4267758,15789,15.3,936728660
592398.875,4267760.5,14932,14.9,936728662
592398.875,4267763,13984,15.7,936728664
592398.875,4267765,14056,15.5,936728666
592398.8125,4267768,14442,15.4,936728668
592398.8125,4267770,13887,15.1,936728670
592398.75,4267772.5,14364,15.1,936728672
592398.75,4267775,14980,15.5,936728674
592398.6875,4267778,12891,14.6,936728676
592398.6875,4267780.5,14221,15.5,936728678
592398.625,4267783,14738,15.4,936728680
592398.625,4267785.5,13769,15.7,936728682
592398.5625,4267788,15312,15.5,936728684
592398.5625,4267790,15313,15.3,936728686
592398.5625,4267792.5,15690,15.5,936728688
592398.5,4267795,14245,15.4,936728690
592398.5,4267797,14382,15.5,936728692
592398.4375,4267800,12879,15,936728694
592398.4375,4267802.5,15322,15.5,936728696
592398.375,4267805,15525,15.4,936728698
592398.375,4267807.5,15812,15.7,936728700
592398.3125,4267810,15010,15.8,936728702
592398.3125,4267812.5,15203,15.4,936728704
592398.25,4267815,14237,15.5,936728706
592398.25,4267817.5,15052,15.5,936728708
592397.5625,4267820,15996,15.1,936728710
592397.5,4267822.5,15303,15.1,936728712
592397.5,4267825,13275,15.1,936728714
592397.4375,4267827.5,12762,15.2,936728716
592397.4375,4267830.5,13998,14.6,936728718
592397.375,4267833,13695,15.1,936728720
592397.375,4267836,14355,15.1,936728722
592397.3125,4267838.5,15286,14.9,936728724
592397.3125,4267841,14139,15.2,936728726
592397.3125,4267843.5,14109,15.5,936728728
592397.25,4267846,13145,15.2,936728730
592397.875,4267848.5,13861,14.9,936728732
592397.875,4267851,12637,14.6,936728734
592397.8125,4267853.5,11353,14.9,936728736
592397.8125,4267855.5,9738,15.5,936728738
592397.125,4267858.5,5490,15.7,936728740
592404.4375,4267854.5,13701,15.1,936728774
592404.5,4267852,12704,15,936728776
592404.5,4267850,12471,14.9,936728778
592404.5625,4267847,13260,14.8,936728780
592404.5625,4267844.5,15286,14.3,936728782
592404.625,4267842,14310,14.9,936728784
592404.625,4267839.5,13219,15,936728786
592404.6875,4267837,14085,14.4,936728788
592404.6875,4267834.5,14442,14.6,936728790
592404.75,4267831.5,14062,14.5,936728792
592404.75,4267829,13355,14.9,936728794
592404.8125,4267826.5,13192,15.5,936728796
592404.8125,4267824,12879,14.9,936728798
592404.875,4267821.5,14125,15.2,936728800
592404.875,4267819,14549,14.8,936728802
592404.9375,4267816.5,14700,15.2,936728804
592404.25,4267814,15233,15.2,936728806
592404.3125,4267811.5,14121,16.1,936728808
592404.3125,4267808.5,14348,15.7,936728810
592404.375,4267806,13892,15.4,936728812
592404.375,4267803,14299,15.7,936728814
592404.4375,4267800.5,14232,15.2,936728816
592404.4375,4267798,14576,14.9,936728818
592404.5,4267796,14839,14.8,936728820
592404.5,4267793,14558,15.1,936728822
592404.5625,4267791,14855,15.5,936728824
592404.5625,4267788,15418,15.5,936728826
592404.625,4267786,15709,15.1,936728828
592404.625,4267783.5,14660,15.9,936728830
592404.625,4267781,14068,15.5,936728832
592404.6875,4267778.5,13898,15.6,936728834
592404.6875,4267775.5,14629,16.2,936728836
592404.75,4267773,14618,15.9,936728838
592404.75,4267770.5,14189,15.8,936728840
592404.8125,4267768,12943,15.4,936728842
592404.8125,4267765,13735,15.4,936728844
592404.875,4267762.5,15290,15.5,936728846
592404.875,4267760,15748,15.2,936728848
592404.9375,4267757.5,15174,14.8,936728850
592404.9375,4267755,14905,15,936728852
592405,4267752.5,14472,15,936728854
592405,4267750,15385,14.6,936728856
592405.0625,4267747.5,14829,15.1,936728858
592405.0625,4267745,15420,15.9,936728860
592405.125,4267742.5,15315,15.9,936728862
592405.8125,4267740,15612,15.7,936728864
592405.125,4267737,14700,15.6,936728866
592405.1875,4267734,15742,15.2,936728868
592405.25,4267731.5,14776,14.5,936728876
592405.25,4267729.5,14442,15.5,936728878
592405.25,4267726.5,15016,15.8,936728880
592405.3125,4267724,14823,15.7,936728882
592405.3125,4267721.5,15368,16,936728884
592405.375,4267719,15174,15.3,936728886
592405.375,4267716.5,13149,15.8,936728888
592405.4375,4267714,14074,15.8,936728890
592405.4375,4267711.5,15023,15.8,936728892
592405.5,4267709,15643,15.9,936728894
592405.5,4267706.5,15930,15.9,936728896
592405.5625,4267704,15034,15.7,936728898
592405.5625,4267701,15426,15.5,936728900
592405.625,4267698.5,15385,15.6,936728902
592405.625,4267696,15514,15,936728904
592405.6875,4267693.5,14259,14.9,936728906
592405.6875,4267691,13696,15,936728908
592405.6875,4267688.5,13094,14.8,936728910
592405.75,4267686,13787,14.8,936728912
592405.75,4267683.5,14911,14.6,936728914
592405.8125,4267681,15953,15,936728916
592405.8125,4267678.5,14595,15.1,936728918
592405.875,4267675.5,15877,14.8,936728920
592405.875,4267673,15537,14.6,936728922
592405.9375,4267670.5,16392,15,936728924
592405.9375,4267668,15487,15.8,936728926
592406,4267665,15449,15.9,936728928
592406,4267662.5,14995,15.9,936728930
592406.0625,4267660,15088,15.1,936728932
592406.0625,4267657.5,14960,15.4,936728934
592406.125,4267655,14931,15.9,936728936
592406.125,4267652,14514,15.5,936728938
592406.1875,4267649.5,14306,15.8,936728940
592406.1875,4267647,15244,15.3,936728942
592406.25,4267644.5,16073,15.9,936728944
592406.25,4267642,15233,15.5,936728946
592406.3125,4267639.5,15389,15.5,936728948
592405.625,4267636.5,15801,15.7,936728950
592406.3125,4267634.5,15905,15.3,936728952
592406.375,4267632,15418,15.5,936728954
592406.375,4267629,14879,15.5,936728956
592406.4375,4267626.5,16236,15.1,936728958
592406.4375,4267624,16108,15.5,936728960
592406.5,4267621,16137,15,936728962
592406.5,4267618.5,15239,15.5,936728964
592406.5625,4267616,14868,15.6,936728966
592406.5625,4267613.5,15383,15.4,936728968
592406.625,4267611,15748,15.4,936728970
592406.625,4267608.5,16224,15.1,936728972
592406.6875,4267606,15777,15.4,936728974
592406.6875,4267603,15424,15.2,936728976
592406.75,4267600.5,15743,14.9,936728978
592406.75,4267598,15525,15.1,936728980
592406.8125,4267595.5,15297,15.1,936728982
592406.8125,4267593,15714,15.6,936728984
592406.875,4267590,15944,14.9,936728986
592406.875,4267587.5,15221,15.5,936728988
592406.9375,4267585,15301,15.8,936728990
592406.9375,4267582.5,15210,15.9,936728992
592407,4267579.5,15594,15.7,936728994
592406.3125,4267577,14940,15.5,936728996
592406.375,4267574.5,15979,15.1,936728998
592406.375,4267571.5,16312,15.1,936729000
592406.4375,4267569,15525,15.2,936729002
592406.4375,4267566.5,14762,15.3,936729004
592406.5,4267564,14808,15.3,936729006
592406.5,4267561,14986,14.9,936729008
592406.5625,4267558.5,15232,15.1,936729010
592406.5625,4267556,14940,15.9,936729012
592406.625,4267553.5,14951,15.5,936729014
592406.625,4267551,15370,15.2,936729016
592406.6875,4267548.5,15574,15.4,936729018
592406.6875,4267546,15130,15.2,936729020
592406.75,4267543,15795,15.9,936729022
592406.75,4267540.5,15221,15.1,936729024
592406.8125,4267538,13453,15.4,936729026
592406.8125,4267535.5,14193,15.2,936729028
592406.875,4267532.5,15576,15.1,936729030
592406.875,4267530,15474,15.1,936729032
592406.9375,4267527,15767,15.2,936729034
592406.9375,4267524.5,16130,15.1,936729036
592407,4267521.5,15964,15.1,936729038
592407,4267519,15907,15.5,936729040
592407.0625,4267516.5,16195,14.7,936729042
592407.0625,4267514,15450,15.1,936729044
592407.125,4267511,14653,15.5,936729046
592407.125,4267508.5,14534,15.2,936729048
592407.1875,4267506,15537,14.9,936729050
592407.1875,4267503.5,15198,14.8,936729052
592407.1875,4267501,15847,14.6,936729054
592407.25,4267498,16097,14.7,936729056
592407.25,4267495.5,9390,14.7,936729058
592407.3125,4267493,4619,14.8,936729060
592419.3125,4267489.5,13283,14.6,936729096
592418.625,4267492,12200,14.7,936729098
592419.25,4267494.5,13330,15.1,936729100
592419.25,4267497,13997,14.8,936729102
592419.1875,4267499.5,15789,14.9,936729104
592419.1875,4267501.5,16073,14.5,936729106
592419.125,4267504,15742,15.1,936729108
592419.125,4267507,15286,15.2,936729110
592419.0625,4267509.5,14682,16,936729112
592419.0625,4267511.5,15625,15.9,936729114
592418.375,4267514.5,16304,15.4,936729116
592418.3125,4267517,15578,16,936729118
592418.9375,4267520,15596,15.4,936729120
592418.9375,4267522.5,14831,15.8,936729122
592418.9375,4267525,15387,14.9,936729124
592418.875,4267527,15128,15,936729126
592418.875,4267530,15777,15.2,936729128
592418.8125,4267532.5,15575,15,936729130
592418.8125,4267534.5,15697,15,936729132
592418.75,4267537.5,16065,15.4,936729134
592418.75,4267539.5,15847,15.3,936729136
592418.6875,4267542.5,15465,14.8,936729138
592418.6875,4267545,15394,15,936729140
592418.625,4267547.5,15639,15.2,936729142
592418.625,4267550,15859,16,936729144
592418.5625,4267553,16201,15.5,936729146
592418.5625,4267555.5,16276,15.6,936729148
592418.5,4267558.5,15476,15.4,936729150
592418.5,4267560.5,16241,15.1,936729152
592418.5,4267563,15268,15.5,936729154
592418.4375,4267566,15719,15.4,936729156
592418.375,4267568.5,15911,15,936729158
592418.375,4267571,14832,15,936729160
592418.375,4267573.5,14467,15.5,936729162
592418.3125,4267576.5,15093,15,936729164
592418.3125,4267579,14659,15.1,936729166
592418.9375,4267581.5,13795,14.9,936729168
592418.25,4267584,13830,15,936729170
592418.1875,4267586,14642,15.4,936729172
592418.1875,4267589,15673,15.4,936729174
592418.125,4267591.5,15343,16.1,936729176
592418.125,4267594.5,15487,16.2,936729178
592418.0625,4267597,16322,15.5,936729180
592418.6875,4267599.5,16309,15.8,936729182
592418.6875,4267602,14992,16.4,936729184
592418.625,4267604.5,15192,16.2,936729186
592418.625,4267607,15387,16,936729188
592418.625,4267609.5,10667,16,936729190
592417.875,4267612,5625,16.3,936729192
592461.25,4267487.5,0,16.5,936729226
592461.25,4267487.5,4684,16.5,936729230
592461.25,4267488,25434,15.8,936729236
592461.1875,4267490,17929,15.4,936729238
592461.1875,4267491.5,13583,15.4,936729240
592461.125,4267494,15189,14.8,936729242
592461.125,4267496.5,13326,14.6,936729244
592461.125,4267499,13500,15,936729246
592461.0625,4267501.5,14580,15,936729248
592461.0625,4267504,15326,15.4,936729250
592461,4267506.5,14489,15.4,936729252
592461,4267509,15057,15.7,936729254
592460.9375,4267512,15297,15.5,936729256
592460.9375,4267514.5,15696,15.7,936729258
592461.5625,4267517,15458,15.4,936729260
592461.5,4267520,16117,15.7,936729262
592461.5,4267522.5,15789,15.8,936729264
592461.4375,4267525,16052,15.8,936729266
592461.4375,4267527.5,15418,15.7,936729268
592461.375,4267530,15487,15.4,936729270
592461.375,4267532.5,15430,15.9,936729272
592461.375,4267535,15036,16,936729274
592461.3125,4267538,15360,15.9,936729276
592461.3125,4267540.5,16102,15.9,936729278
592461.25,4267543,16137,16.2,936729280
592461.25,4267545.5,15951,15.9,936729282
592461.1875,4267548.5,16044,16.1,936729284
592461.1875,4267551,15668,16.2,936729286
592461.125,4267553.5,15487,16.5,936729288
592461.125,4267556,14943,15.8,936729290
592461.0625,4267559,15922,15.8,936729292
592461.0625,4267561.5,16259,15.9,936729294
592461,4267564,15905,15.3,936729296
592461,4267566.5,15354,16.5,936729298
592460.9375,4267569,15250,15.8,936729300
592460.9375,4267572,15719,16.2,936729302
592460.875,4267574.5,16027,16.3,936729304
592460.875,4267577,16276,16.1,936729306
592460.8125,4267579.5,16577,15.9,936729308
592460.8125,4267582,15239,15.9,936729310
592460.75,4267584.5,15379,15.3,936729312
592461.4375,4267587,15754,15.3,936729314
592460.6875,4267589.5,16358,15.8,936729316
592461.375,4267592,15673,16.1,936729318
592460.625,4267595,15337,15.8,936729320
592460.625,4267597.5,15233,15.4,936729322
592460.5625,4267600.5,15737,15.4,936729324
592460.5625,4267603,15725,15.2,936729326
592461.1875,4267605.5,16380,15.8,936729328
592461.1875,4267608,15789,15.8,936729330
592461.125,4267610.5,16146,15.9,936729332
592461.125,4267613,15607,15.8,936729334
592461.0625,4267615.5,15151,15.7,936729336
592461.0625,4267618,15465,16.2,936729338
592461,4267620.5,15163,16.4,936729340
592461,4267623,15569,16.5,936729342
592460.9375,4267625.5,15877,16,936729426
592460.9375,4267628,15693,15.7,936729428
592460.875,4267630.5,15812,15.4,936729430
592460.875,4267633.5,15711,15.6,936729432
592460.875,4267636,16155,15.5,936729434
592460.8125,4267638.5,16043,15.8,936729436
592460.8125,4267641,15807,15.9,936729438
592460.75,4267643.5,15228,16,936729440
592460.75,4267646,16120,15.9,936729442
592460.6875,4267648.5,15605,15.4,936729444
592460.6875,4267651,15783,15.4,936729446
592460.625,4267653.5,15032,15.7,936729448
592460.625,4267656,14907,16.2,936729450
592460.5625,4267658.5,15760,15.9,936729452
592460.5625,4267661,15564,16.1,936729454
592460.5,4267664,15334,16.2,936729456
592460.5,4267666.5,14015,15.8,936729458
592460.4375,4267669,14168,15.8,936729460
592460.4375,4267671.5,14866,16.5,936729462
592460.4375,4267674,16048,15.9,936729464
592460.375,4267676,15523,15.6,936729466
592460.375,4267678.5,15239,15.8,936729468
592460.3125,4267681,15363,16,936729470
592460.3125,4267683.5,16073,16.2,936729472
592460.25,4267686.5,14896,16.2,936729474
592460.25,4267688.5,14725,16,936729476
592460.1875,4267691.5,15221,15.9,936729478
592460.1875,4267694,15392,16,936729480
592460.125,4267696.5,15605,16.4,936729482
592460.125,4267699,16185,16.3,936729484
592460.0625,4267701.5,15215,15.8,936729486
592460.0625,4267704,15273,16.2,936729488
592460,4267706.5,15098,16.5,936729490
592460,4267709,15590,16.2,936729492
592460,4267711.5,14743,16.2,936729494
592459.9375,4267714,15681,16.1,936729496
592459.9375,4267716.5,15257,15.8,936729498
592459.875,4267719,15116,16.3,936729500
592459.875,4267722,14747,16.3,936729502
592459.8125,4267724.5,15894,16.5,936729504
592459.8125,4267727.5,15947,16.2,936729506
592459.75,4267729.5,16075,16.3,936729508
592459.75,4267732.5,15505,16.3,936729510
592459.6875,4267735,14736,16.8,936729512
592459.6875,4267737.5,15192,15.9,936729514
592459.625,4267740,15660,16.1,936729516
592459.625,4267742.5,15712,16.1,936729518
592459.5625,4267745,15262,16.3,936729520
592459.5625,4267747.5,16035,15.5,936729522
592459.5,4267750,15226,16.1,936729524
592459.5,4267752.5,16322,16.2,936729526
592459.5,4267755,15484,15.8,936729528
592459.4375,4267758,15491,16.2,936729530
592459.375,4267760.5,15332,15.8,936729532
592459.375,4267763,15239,15.8,936729534
592459.375,4267766,15007,15.7,936729536
592460,4267768.5,15690,15.5,936729538
592459.9375,4267771,15250,15.4,936729540
592459.9375,4267773.5,14050,15.8,936729542
592459.25,4267776,14474,15.1,936729544
592459.1875,4267779,15830,15.6,936729546
592459.1875,4267781.5,14976,16.3,936729548
592459.125,4267784,13806,15.8,936729550
592459.125,4267786.5,13292,15.4,936729552
592459.0625,4267789,13499,15.9,936729554
592459.6875,4267791.5,13178,15.7,936729556
592459.6875,4267794.5,13648,15.8,936729558
592459.625,4267797,13169,15.7,936729560
592459.625,4267799.5,14945,15.3,936729562
592459.5625,4267802,15112,15.5,936729564
592459.5625,4267804.5,15123,15.8,936729566
592459.5,4267807.5,14988,15.7,936729568
592459.5,4267810,14911,15.8,936729570
592459.5,4267813,13709,15.8,936729572
592459.4375,4267815.5,14699,15.9,936729574
592459.375,4267818.5,15267,15.3,936729576
592459.375,4267821,15732,15.9,936729578
592459.3125,4267824,14767,15.4,936729580
592459.3125,4267826.5,12363,15.4,936729582
592459.3125,4267829,11220,15.1,936729584
592459.25,4267831.5,10385,14.6,936729586
592459.25,4267834,12078,15.1,936729588
592459.1875,4267836.5,12662,15.4,936729590
592459.1875,4267839,13011,15.1,936729592
592459.125,4267842,13310,15.3,936729594
592459.125,4267844.5,14693,14.8,936729596
592459.0625,4267847,15359,15.8,936729598
592459.0625,4267849.5,15882,15,936729600
592459,4267852,15502,15.3,936729602
592459,4267854.5,14498,15.4,936729604
592458.9375,4267857.5,8787,14.8,936729606
592458.9375,4267860,3495,14.7,936729608
592528.375,4267489.5,15093,14.8,936729642
592528.3125,4267491.5,14810,14.9,936729644
592528.3125,4267493,13928,14.3,936729646
592528.3125,4267495,13007,14.1,936729648
592528.25,4267497.5,12186,14.3,936729650
592527.5625,4267500,13459,14.4,936729652
592527.5625,4267502.5,14502,14.5,936729654
592527.5,4267504.5,14867,14.5,936729656
592528.1875,4267507,15118,14.9,936729658
592528.125,4267510,14483,15,936729660
592528.125,4267512,15051,15.3,936729662
592528.0625,4267514.5,15637,14.9,936729664
592528.0625,4267517,14693,14.7,936729666
592527.375,4267519.5,15232,15.3,936729668
592527.3125,4267522.5,15698,15.3,936729670
592527.9375,4267525.5,14780,15.7,936729672
592527.9375,4267528,14470,15,936729674
592527.25,4267530.5,15653,15.3,936730664
592527.875,4267533,15364,16.1,936730666
592527.1875,4267535.5,15910,15.4,936730668
592527.125,4267538,15135,15.7,936730670
592527.125,4267540.5,16252,16,936730672
592527.0625,4267543.5,15709,15.7,936730674
592527.0625,4267546,15372,15.7,936730676
592527,4267548.5,14974,15.2,936730678
592527,4267551,15434,15.8,936730680
592526.9375,4267553.5,15852,15.1,936730682
592527.5625,4267556.5,15009,15.1,936730684
592527.5625,4267559,15468,15.2,936730686
592527.5,4267561.5,15164,15.1,936730688
592527.5,4267564,15051,15.1,936730690
592527.4375,4267567,15634,15.3,936730692
592527.4375,4267569.5,15404,15.8,936730694
592527.4375,4267572,15772,16,936730696
592527.375,4267575,14986,15.6,936730698
592527.375,4267577.5,15158,15.8,936730700
592527.3125,4267580,15720,16.3,936730702
592527.3125,4267582.5,16931,15.7,936730704
592527.25,4267585,15290,16.3,936730706
592527.25,4267587.5,15267,15.6,936730708
592527.1875,4267590.5,15169,16.2,936730710
592527.1875,4267593,15336,16,936730712
592527.125,4267595.5,14923,16.3,936730714
592527.125,4267598,16134,15.8,936730716
592527.0625,4267600.5,15318,16.2,936730718
592527.0625,4267603,15140,15.6,936730720
592527,4267606,15324,16,936730722
592527,4267608.5,15118,16.5,936730724
592526.9375,4267611,15376,16.1,936730726
592526.9375,4267613.5,15709,16.5,936730728
592526.875,4267616.5,15309,16.1,936730730
592526.875,4267619,15487,16.4,936730732
592526.8125,4267621.5,15297,16.6,936730734
592526.8125,4267624,15332,16,936730736
592526.75,4267626.5,14954,16.2,936730738
592526.75,4267629.5,15163,16.7,936730740
592526.6875,4267632,15117,15.9,936730742
592526.6875,4267634.5,15244,16.6,936730744
592526.6875,4267637,15708,16.2,936730746
592526.625,4267639.5,15586,16.4,936730748
592526.625,4267642,15215,16.6,936730750
592526.5625,4267644.5,15436,16.3,936730752
592526.5625,4267647.5,15841,16.5,936730754
592526.5,4267650,15986,16.6,936730756
592526.5,4267652.5,15105,16.7,936730758
592526.4375,4267655,14525,16.2,936730760
592526.4375,4267657.5,13957,16.5,936730762
592526.375,4267660.5,15471,16,936730764
592527,4267663,15586,16,936730766
592527,4267665.5,15673,16.4,936730768
592526.9375,4267668,14976,16.5,936730770
592526.9375,4267670.5,15109,16.3,936730772
592526.9375,4267673,14560,16.3,936730774
592526.875,4267675.5,15068,16.7,936730776
592526.875,4267678,16009,16.6,936730778
592526.8125,4267680.5,15988,16.9,936730780
592526.8125,4267683,14769,16.8,936730782
592526.75,4267685.5,15121,17.2,936730784
592526.75,4267688,15823,16.5,936730786
592526.6875,4267691,15029,16.7,936730788
592526.6875,4267693.5,14868,16.5,936730790
592526.625,4267696,15401,16,936730792
592526.625,4267699,14914,16.3,936730794
592526.5625,4267701.5,13824,16.6,936730796
592526.5625,4267704,15210,16.5,936730798
592526.5,4267706.5,16166,16.3,936730800
592526.5,4267709,15690,16.5,936730802
592526.4375,4267712,14543,16.8,936730804
592526.4375,4267714,13708,16.8,936730806
592526.375,4267717,14967,16.5,936730808
592526.375,4267718,15186,16,936730810
592526.3125,4267722,13952,16.5,936730812
592526.3125,4267724.5,14235,16.3,936730814
592526.3125,4267727,14890,15.7,936730816
592526.25,4267729.5,13717,16.1,936730818
592526.25,4267732.5,13633,15.6,936730820
592526.1875,4267735,13616,16.3,936730822
592526.1875,4267737.5,12433,16,936730824
592526.125,4267740.5,13830,16.1,936730826
