Easting,Northing,Yield,Moisture,Time
592412.0052,4270851.281,1617.133827,9.6,838257916
592410.7857,4270851.267,1876.607516,9.8,838257917
592409.5663,4270851.253,2174.268259,9.7,838257918
592408.434,4270851.24,1699.571165,9.9,838257919
592407.2145,4270851.226,1773.625731,10.2,838257920
592405.9951,4270851.212,1567.861889,10,838257921
592404.7756,4270851.198,1967.317148,10,838257922
592403.5562,4270851.184,1774.552245,9.9,838257923
592402.4238,4270851.171,1869.528281,9.9,838257924
592401.2044,4270851.157,1986.701824,9.8,838257925
592399.985,4270851.143,2062.587227,10.2,838257926
592398.7655,4270851.128,4932.77867,10.1,838257927
592397.5461,4270851.114,2294.315661,10.1,838257928
592396.4137,4270851.101,1916.076387,10.3,838257929
592395.1943,4270851.087,1787.562281,10,838257930
592393.9748,4270851.073,2049.482875,9.9,838257931
592392.7554,4270851.059,1816.684472,9.9,838257932
592391.536,4270851.045,1813.560161,9.7,838257933
592390.4036,4270851.032,1726.478915,9.8,838257934
592389.1842,4270851.018,1682.705276,10,838257935
592387.9647,4270851.004,1624.590084,9.9,838257936
592386.7453,4270850.99,1346.66354,10.1,838257937
592385.613,4270850.977,1348.644172,10.3,838257938
592383.1741,4270850.948,289.4859266,10.2,838257940
592382.0417,4270850.935,1328.627852,10.5,838257941
592380.8223,4270850.921,1583.978799,10.5,838257942
592379.6028,4270850.907,1340.671711,10.5,838257943
592378.4705,4270850.894,1720.320646,10.7,838257944
592377.2511,4270850.88,1778.507962,11.2,838257945
592376.0316,4270850.866,1730.140588,10.9,838257946
592374.8993,4270850.853,1635.216845,11.2,838257947
592373.6798,4270850.839,1794.200038,11.3,838257948
592372.5475,4270850.826,1554.475889,11.5,838257949
592371.328,4270850.812,1801.254248,11.2,838257950
592370.1957,4270850.799,1915.51545,11.5,838257951
592368.9763,4270850.784,1832.338099,11.4,838257952
592367.8439,4270850.771,1782.063397,11.9,838257953
592366.6245,4270850.757,1805.843734,12.2,838257954
592365.4921,4270850.744,1956.775495,11.9,838257955
592364.2727,4270850.73,1553.823063,12,838257956
592363.1404,4270850.717,1785.113447,12.4,838257957
592362.008,4270850.704,2061.27979,11.7,838257958
592360.7886,4270850.69,1620.462621,11.7,838257959
592359.6562,4270850.677,2396.051627,11.9,838257960
592358.5239,4270850.664,1962.008445,12.2,838257961
592357.3044,4270850.65,1577.916263,12.7,838257962
592356.1721,4270850.637,2107.271218,12.5,838257963
592355.0398,4270850.624,1803.337869,12.5,838257964
592353.9074,4270850.611,1990.763435,12.5,838257965
592352.688,4270850.596,2302.714835,12,838257966
592351.5556,4270850.583,2124.229406,12.2,838257967
592350.4233,4270850.57,2434.720324,12.2,838257968
592349.2039,4270850.556,2045.662481,12.1,838257969
592348.0715,4270850.543,1910.438192,12,838257970
592346.9392,4270850.53,2287.431329,12,838257971
592345.8068,4270850.517,2091.460895,12.1,838257972
592344.6745,4270850.504,2021.59096,12.7,838257973
592343.4551,4270850.49,1968.685494,12.7,838257974
592342.3227,4270850.477,1866.254967,12.4,838257975
592341.1033,4270850.463,2081.625033,12.3,838257976
592339.9709,4270850.45,1811.396445,12.6,838257977
592338.8386,4270850.437,1689.20366,12.9,838257978
592337.7063,4270850.424,2070.77606,13.6,838257979
592336.5739,4270850.411,1922.282909,14.2,838257980
592335.3545,4270850.396,1731.511183,14.3,838257981
592334.2221,4270850.383,2180.678358,14,838257982
592333.0898,4270850.37,2040.764812,13.6,838257983
592331.9574,4270850.357,1896.312528,13.8,838257984
592330.738,4270850.343,2344.976043,14,838257985
592329.6057,4270850.33,1879.766976,14.1,838257986
592328.4733,4270850.317,2183.214031,13.9,838257987
592327.341,4270850.304,2097.650049,14.5,838257988
592326.1215,4270850.29,1971.954302,14.2,838257989
592324.9892,4270850.277,2339.52261,14.2,838257990
592323.8569,4270850.264,1959.166561,14.2,838257991
592322.6374,4270850.25,2023.981902,14.1,838257992
592321.5051,4270850.237,2125.93562,14.2,838257993
592320.3727,4270850.224,1985.153693,14.7,838257994
592319.2404,4270850.21,2027.218069,14.8,838257995
592318.1081,4270850.197,1887.373993,15.1,838257996
592316.8886,4270850.183,1673.022828,15.5,838257997
592315.7563,4270850.17,1723.979425,15.4,838257998
592314.6239,4270850.157,1846.421145,15.4,838257999
592313.4916,4270850.144,1624.104032,15.5,838258000
592312.2722,4270850.13,1900.132173,15.1,838258001
592311.1398,4270850.117,1680.942463,15.1,838258002
592310.0075,4270850.104,1632.851523,15.3,838258003
592308.788,4270850.09,1808.73341,15.1,838258004
592307.6557,4270850.077,1531.528459,15,838258005
592306.5233,4270850.064,1846.884282,14.7,838258006
592305.3039,4270850.05,1848.089669,15.5,838258007
592304.1716,4270850.037,1827.774111,14.9,838258008
592302.9521,4270850.023,2077.217276,15.1,838258009
592301.7327,4270850.009,1699.133539,14.7,838258010
592300.4261,4270849.993,1620.723135,15,838258011
592299.2067,4270849.979,1882.369047,14.9,838258012
592297.9872,4270849.965,1788.168258,15.2,838258013
592296.7678,4270849.951,1854.619134,14.9,838258014
592295.5484,4270849.937,1910.243959,15.1,838258015
592294.3289,4270849.923,1494.598534,15.9,838258016
592293.1095,4270849.909,1953.982951,15.8,838258017
592291.89,4270849.895,1563.1581,15.9,838258018
592290.6706,4270849.881,1379.560854,16.5,838258019
592289.4511,4270849.867,1660.91866,16.5,838258020
592288.2317,4270849.853,1440.278054,16.4,838258021
592286.9252,4270849.838,1385.756487,16.4,838258022
592285.7057,4270849.824,1469.995351,16,838258023
592284.4863,4270849.81,1130.289904,15.8,838258024
592283.2668,4270849.796,1578.745007,15.8,838258025
592282.0474,4270849.781,1378.691292,16,838258026
592280.8279,4270849.767,1223.474391,16,838258027
592279.6085,4270849.753,1719.238788,15.1,838258028
592278.3891,4270849.739,1577.908053,15.6,838258029
592277.1696,4270849.725,1558.658114,15.4,838258030
592275.9502,4270849.711,1545.799459,15.6,838258031
592274.7307,4270849.697,1276.604658,15.2,838258032
592273.5113,4270849.683,1542.136427,15.8,838258033
592272.2918,4270849.669,1459.767122,15.8,838258034
592271.0724,4270849.655,1158.583292,16.4,838258035
592269.8529,4270849.641,1527.522343,16.1,838258036
592268.6335,4270849.627,1452.832362,16.2,838258037
592267.4141,4270849.613,1296.436117,16.3,838258038
592266.1075,4270849.598,1528.429949,16.3,838258039
592264.8881,4270849.584,1562.136364,16.2,838258040
592263.6686,4270849.57,1434.615028,16.2,838258041
592262.4492,4270849.555,1427.207443,16.1,838258042
592261.2297,4270849.541,1403.18578,15.9,838258043
592260.0103,4270849.527,1419.821597,16.8,838258044
592258.7909,4270849.513,1574.995019,17.2,838258045
592257.5714,4270849.499,1529.315815,16.5,838258046
592256.352,4270849.485,1437.908496,16.8,838258047
592255.1325,4270849.471,1507.495232,17.2,838258048
592253.9131,4270849.457,1556.245078,17,838258049
592252.6936,4270849.443,1420.919419,17,838258050
592251.4742,4270849.429,1556.245078,17,838258051
592250.1677,4270849.414,1583.99499,17.2,838258052
592249.0353,4270849.401,1563.046234,16.4,838258053
592247.8159,4270849.387,1392.691248,16.8,838258054
592246.5964,4270849.373,1597.386252,16.5,838258055
592245.2899,4270849.358,1551.734223,17,838258056
592244.0704,4270849.344,1549.321187,16.4,838258057
592242.9381,4270849.331,1613.632804,16.9,838258058
592241.7187,4270849.316,1915.609884,16.8,838258059
592240.4992,4270849.302,1547.995104,17.2,838258060
592239.2798,4270849.288,1686.603362,16.8,838258061
592238.0603,4270849.274,1562.951579,16.4,838258062
592236.8409,4270849.26,1673.051774,16,838258063
592235.6214,4270849.246,1866.105172,15.7,838258064
592234.402,4270849.232,1731.80974,15.7,838258065
592233.1826,4270849.218,1793.820414,15.8,838258066
592231.9631,4270849.204,1873.836465,15.7,838258067
592230.7437,4270849.19,1827.96829,15.3,838258068
592229.5242,4270849.176,2000.167587,15.2,838258069
592228.3048,4270849.162,1933.151495,14.7,838258070
592227.0853,4270849.148,1833.646375,14.8,838258071
592225.8659,4270849.134,1967.90682,15.2,838258072
592224.6465,4270849.12,1777.124814,14.4,838258073
592223.427,4270849.106,1794.494325,14.9,838258074
592222.2076,4270849.092,1775.994383,14.9,838258075
592220.9881,4270849.077,1698.184167,14.5,838258076
592219.7687,4270849.063,2009.765383,13.8,838258077
592218.5492,4270849.049,2234.634237,13.8,838258078
592217.3298,4270849.035,1993.433913,14.1,838258079
592216.1103,4270849.021,2103.254218,14,838258080
592214.8909,4270849.007,2013.254502,13.6,838258081
592213.6715,4270848.993,2026.16207,13.5,838258082
592212.452,4270848.979,2221.884277,13.2,838258083
592211.2326,4270848.965,2034.675291,13.3,838258084
592210.0131,4270848.951,2193.580019,13.2,838258085
592208.7937,4270848.937,2371.574021,12.9,838258086
592207.5742,4270848.923,2377.491122,12.9,838258087
592206.3548,4270848.909,2412.010714,12.7,838258088
592205.1354,4270848.895,2534.044295,13,838258089
592203.9159,4270848.881,2222.645144,12.8,838258090
592202.7836,4270848.868,2189.214544,12.7,838258091
592201.5641,4270848.854,2075.436371,12.8,838258092
592200.3447,4270848.84,2145.685016,12.5,838258093
592199.1252,4270848.826,2202.025644,12.3,838258094
592197.9058,4270848.811,2160.248489,12.5,838258095
592196.6864,4270848.797,2139.938884,12.5,838258096
592195.4669,4270848.783,2377.709871,12.5,838258097
592194.2475,4270848.769,2263.579798,12.5,838258098
592193.028,4270848.755,2260.992849,12.6,838258099
592191.8086,4270848.741,2128.697072,12.4,838258100
592190.5891,4270848.727,2460.236784,12.1,838258101
592189.3697,4270848.713,2485.055546,12,838258102
592188.1503,4270848.699,2001.395844,11.9,838258103
592186.9308,4270848.685,2104.130574,11.8,838258104
592185.7985,4270848.672,1950.223791,11.9,838258105
592184.4919,4270848.657,1811.929052,11.8,838258106
592183.2725,4270848.643,2133.09108,11.8,838258107
592182.053,4270848.629,2065.982596,11.8,838258108
592180.8336,4270848.615,2154.775794,11.5,838258109
592179.6142,4270848.601,2270.210211,11.5,838258110
592178.3947,4270848.587,1998.308897,11.4,838258111
592177.1753,4270848.573,2171.438785,11.8,838258112
592175.9558,4270848.559,2347.16649,11.5,838258113
592174.7364,4270848.545,2267.308047,11.8,838258114
592173.5169,4270848.531,2351.459954,11.7,838258115
592172.2975,4270848.516,2121.096553,11.9,838258116
592171.0781,4270848.502,2055.197304,11.8,838258117
592169.8586,4270848.488,2094.743375,11.8,838258118
592168.6392,4270848.474,1745.945565,11.5,838258119
592167.4197,4270848.46,2057.754928,11.9,838258120
592166.2003,4270848.446,2166.514887,12,838258121
592164.9808,4270848.432,1843.386154,12.1,838258122
592163.7614,4270848.418,1875.776676,12.4,838258123
592162.542,4270848.404,1885.744036,12.6,838258124
592161.3225,4270848.39,1738.494502,12.6,838258125
592160.1031,4270848.376,1783.95088,12.7,838258126
592158.8836,4270848.362,1932.90693,12.4,838258127
592157.6642,4270848.348,4170.48681,12.6,838258128
592156.4447,4270848.334,1961.743796,12.6,838258129
592155.1382,4270848.319,1943.309071,13,838258130
592153.9188,4270848.305,2056.786973,13,838258131
592152.7864,4270848.292,2106.876829,12.7,838258132
592151.567,4270848.278,1983.221989,12.7,838258133
592150.2604,4270848.263,2237.242924,12.6,838258134
592149.041,4270848.249,2205.895197,12.9,838258135
592147.9086,4270848.236,2358.733369,12.7,838258136
592146.6892,4270848.222,2143.166229,12.8,838258137
592145.4698,4270848.207,2253.661351,12.7,838258138
592144.2503,4270848.193,2421.687993,12.8,838258139
592141.8114,4270848.165,559.3609046,13.3,838258141
592140.592,4270848.151,2412.209762,12.8,838258142
592139.3725,4270848.137,2477.809872,12.6,838258143
592138.1531,4270848.123,1893.075535,12.7,838258144
592136.9337,4270848.109,2314.671235,12.9,838258145
592135.7142,4270848.095,2236.339168,13.5,838258146
592134.4948,4270848.081,1932.140628,13.5,838258147
592133.2753,4270848.067,2094.809951,13.2,838258148
592132.143,4270848.054,2056.417862,13.8,838258149
592130.9235,4270848.04,2063.574769,13.5,838258150
592129.7041,4270848.026,2236.460318,13,838258151
592128.4847,4270848.012,2191.694155,12.9,838258152
592127.2652,4270847.998,1823.030579,13.3,838258153
592126.0458,4270847.984,2248.058108,13.1,838258154
592124.8263,4270847.97,2104.463453,12.8,838258155
592123.6069,4270847.956,2167.355464,12.8,838258156
592122.3874,4270847.942,1880.994051,12.6,838258157
592121.168,4270847.928,1985.159482,12.3,838258158
592119.9486,4270847.914,2170.949656,12.4,838258159
592118.8162,4270847.901,2148.170516,12.2,838258160
592117.5097,4270847.886,2192.715891,12.1,838258161
592116.3773,4270847.872,2472.960929,12.6,838258162
592115.1579,4270847.858,1920.814577,12.3,838258163
592113.9384,4270847.844,2128.188921,12.2,838258164
592112.719,4270847.83,2250.198046,12.4,838258165
592111.4996,4270847.816,2191.877579,12.4,838258166
592110.2801,4270847.802,2179.527754,12.7,838258167
592109.0607,4270847.788,2019.695718,12.7,838258168
592107.9283,4270847.775,1978.967926,13,838258169
592106.7089,4270847.761,2379.588262,13,838258170
592105.4894,4270847.747,2232.805099,12.7,838258171
592104.27,4270847.733,2239.4277,12.7,838258172
592103.0506,4270847.719,2444.503138,13,838258173
592101.8311,4270847.705,2147.782157,13.2,838258174
592100.6117,4270847.691,2010.236396,12.9,838258175
592099.3922,4270847.677,2315.340503,12.7,838258176
592098.1728,4270847.663,1852.494141,12.6,838258177
592096.9533,4270847.649,2138.41715,12.4,838258178
592095.821,4270847.636,2206.269064,12.6,838258179
592094.6016,4270847.622,2184.520944,12.5,838258180
592093.3821,4270847.608,2678.654572,12.3,838258181
592092.1627,4270847.594,2532.080307,12.4,838258182
592090.9432,4270847.58,2186.706852,12.8,838258183
592089.7238,4270847.566,2324.335833,12.9,838258184
592088.5043,4270847.552,2270.492819,12.6,838258185
592087.2849,4270847.538,2374.944595,12.1,838258186
592086.0655,4270847.524,2030.292492,12.1,838258187
592084.846,4270847.51,2488.992128,12.6,838258188
592083.7137,4270847.497,2379.272027,12.3,838258189
592082.4942,4270847.482,2223.573244,12.3,838258190
592081.2748,4270847.468,2399.899453,11.9,838258191
592080.0553,4270847.454,2247.818978,12,838258192
592078.8359,4270847.44,1977.743745,12.1,838258193
592077.6165,4270847.426,2131.110448,12.1,838258194
592076.397,4270847.412,2175.000594,12.1,838258195
592075.1776,4270847.398,1889.12446,12,838258196
592073.9581,4270847.384,2257.384165,12,838258197
592072.7387,4270847.37,2204.260692,12.1,838258198
592071.5192,4270847.356,2730.476419,11.8,838258199
592070.2998,4270847.342,2550.12237,11.8,838258200
592069.0804,4270847.328,2433.041218,11.7,838258201
592067.8609,4270847.314,2382.948985,11.6,838258202
592066.6415,4270847.3,2275.397016,11.8,838258203
592065.422,4270847.286,2248.134194,11.8,838258204
592064.2026,4270847.272,2411.11194,11.8,838258205
592062.9831,4270847.258,2147.471469,11.8,838258206
592061.7637,4270847.244,2067.713569,12.1,838258207
592060.5443,4270847.23,2157.058395,11.8,838258208
592059.4119,4270847.217,2057.52746,11.7,838258209
592058.1925,4270847.203,2113.806268,11.6,838258210
592056.973,4270847.189,2345.003453,11.4,838258211
592055.7536,4270847.175,1879.847542,11.3,838258212
592054.5341,4270847.161,1870.005408,11.3,838258213
592053.3147,4270847.147,2249.182764,10.9,838258214
592052.1824,4270847.134,1821.160907,10.8,838258215
592050.8758,4270847.119,2111.368322,11.1,838258216
592049.7435,4270847.106,2465.454499,11.3,838258217
592048.524,4270847.092,2810.431329,11.3,838258218
592047.3046,4270847.078,2909.987174,11.4,838258219
592046.0852,4270847.064,3031.754451,11,838258220
592044.8657,4270847.05,2106.308556,10.7,838258221
592037.104,4270802.345,376.4726466,11.9,838258262
592039.2816,4270802.371,498.8197539,10.9,838258264
592041.5463,4270802.397,513.9657658,11,838258266
592043.811,4270802.423,502.1050174,11.1,838258268
592046.0757,4270802.449,489.6472808,11,838258270
592048.3404,4270802.475,564.542947,11.1,838258272
592049.4727,4270802.488,2196.293779,11,838258273
592050.6051,4270802.501,2391.263452,10.8,838258274
592051.7374,4270802.514,2370.1012,11,838258275
592052.8698,4270802.527,2133.09108,11,838258276
592054.0021,4270802.54,2096.572764,10.8,838258277
592055.2216,4270802.554,1816.2121,10.8,838258278
592056.441,4270802.568,1973.058977,10.8,838258279
592057.7476,4270802.583,2514.075527,10.6,838258280
592058.967,4270802.597,2314.092247,10.6,838258281
592060.1865,4270802.611,2452.992242,10.8,838258282
592061.493,4270802.626,1501.270035,10.8,838258283
592062.7125,4270802.64,1895.494005,10.8,838258284
592063.9319,4270802.654,1982.754599,10.8,838258285
592065.1514,4270802.668,1677.051653,10.8,838258286
592066.3708,4270802.682,2084.558625,10.8,838258287
592067.5903,4270802.696,2385.514847,10.6,838258288
592068.8968,4270802.711,2273.862374,10.6,838258289
592070.1163,4270802.725,2649.0351,10.4,838258290
592071.3357,4270802.739,2631.486243,10.5,838258291
592072.5552,4270802.753,2176.008553,10.6,838258292
592073.7746,4270802.767,2686.116505,10.3,838258293
592074.9941,4270802.781,2941.208089,10.4,838258294
592076.2135,4270802.795,2666.616566,10.3,838258295
592077.433,4270802.809,2500.155136,10.5,838258296
592078.6524,4270802.823,2861.762688,10.6,838258297
592079.8719,4270802.838,3077.555484,10.4,838258298
592081.1784,4270802.853,2536.231109,10.6,838258299
592082.3979,4270802.867,3145.729182,10.4,838258300
592083.6173,4270802.881,2873.034392,10.4,838258301
592084.8368,4270802.895,2447.24226,10.3,838258302
592086.0562,4270802.909,3022.490441,10.3,838258303
592087.2757,4270802.923,2977.055802,10.2,838258304
592088.4951,4270802.937,2922.758646,10.1,838258305
592089.7146,4270802.951,3030.740415,10.2,838258306
592090.934,4270802.965,2531.372429,10.6,838258307
592092.1535,4270802.979,2079.297772,10.4,838258308
592093.3729,4270802.993,1752.021633,10.7,838258309
592094.5924,4270803.007,2549.948457,10.8,838258310
592095.8118,4270803.021,2983.490564,10.3,838258311
592097.0313,4270803.035,2699.991461,10,838258312
592098.2507,4270803.049,2734.230483,10,838258313
592099.4702,4270803.063,2467.356327,10.1,838258314
592100.6896,4270803.077,2532.937641,10.2,838258315
592101.9962,4270803.092,2239.992916,10.4,838258316
592103.2156,4270803.106,2420.687996,10.2,838258317
592104.4351,4270803.12,2537.035454,10.4,838258318
592105.6545,4270803.134,3267.467927,10.4,838258319
592106.874,4270803.148,2576.861415,10.2,838258320
592108.0934,4270803.162,2648.132929,10.1,838258321
592109.2258,4270803.175,3223.745586,10.4,838258322
592110.4452,4270803.189,2883.602351,10.4,838258323
592111.5776,4270803.202,2261.681677,10.3,838258324
592112.797,4270803.216,2495.379632,10.2,838258325
592113.9294,4270803.23,2495.943771,10.1,838258326
592115.0617,4270803.243,2279.569586,10.1,838258327
592116.2812,4270803.257,2370.680121,10,838258328
592117.4135,4270803.27,1860.072095,10,838258329
592118.5458,4270803.283,2243.138109,10.1,838258330
592119.6782,4270803.296,1993.322264,10.1,838258331
592120.8105,4270803.309,1941.277296,10.1,838258332
592122.03,4270803.323,2404.477509,10.1,838258333
592123.1623,4270803.336,2373.250528,10.1,838258334
592124.2947,4270803.349,1821.57387,10.1,838258335
592125.427,4270803.362,2100.277857,10.2,838258336
592126.6465,4270803.376,1729.814945,10,838258337
592127.7788,4270803.389,2154.239052,9.9,838258338
592128.9112,4270803.402,2328.951519,9.8,838258339
592130.0435,4270803.415,1940.379969,9.9,838258340
592131.1759,4270803.428,2068.483534,10,838258341
592132.3953,4270803.442,2266.474401,10,838258342
592133.5277,4270803.455,2750.116302,10.2,838258343
592134.66,4270803.468,2256.239084,10.2,838258344
592135.7924,4270803.481,2383.659522,10.1,838258345
592136.9247,4270803.494,2297.736117,10,838258346
592138.1441,4270803.508,2536.969292,10.2,838258347
592139.2765,4270803.521,2297.828744,10.2,838258348
592140.4088,4270803.534,2698.129227,10.2,838258349
592141.5412,4270803.547,2693.717851,10,838258350
592142.7606,4270803.561,2754.087698,9.9,838258351
592143.893,4270803.575,2555.407915,10.1,838258352
592145.0253,4270803.588,2686.278721,9.9,838258353
592146.1577,4270803.601,2381.100692,10,838258354
592147.29,4270803.614,2378.356609,10.3,838258355
592148.5095,4270803.628,2305.59207,10.1,838258356
592149.6418,4270803.641,2128.63918,10.1,838258357
592150.7742,4270803.654,1809.150233,10.2,838258358
592151.9065,4270803.667,1897.528262,10.2,838258359
592153.0389,4270803.68,1767.560572,10.2,838258360
592154.2583,4270803.694,1907.925677,10.2,838258361
592155.3907,4270803.707,2037.893366,10.2,838258362
592156.523,4270803.72,1872.570992,9.9,838258363
592157.6553,4270803.733,1733.658978,9.8,838258364
592158.8748,4270803.747,2177.899539,10,838258365
592160.0071,4270803.76,1828.810379,10,838258366
592161.1395,4270803.773,1977.708774,10.1,838258367
592162.2718,4270803.786,2017.098536,10.2,838258368
592163.4042,4270803.799,1711.75262,10.4,838258369
592164.6236,4270803.813,1714.438812,10.8,838258370
592165.756,4270803.826,2147.471469,10.4,838258371
592166.8883,4270803.839,1958.5465,10.5,838258372
592168.0207,4270803.852,1882.927882,10.4,838258373
592169.153,4270803.865,1628.758554,10.4,838258374
592170.3725,4270803.879,2105.476564,10.2,838258375
592171.5048,4270803.893,2578.558953,10.2,838258376
592172.6372,4270803.906,2349.81582,10.2,838258377
592173.7695,4270803.919,2516.568128,10,838258378
592174.9019,4270803.932,2730.189853,10,838258379
592176.1213,4270803.946,2274.36509,10.1,838258380
592177.2536,4270803.959,2420.090999,10.1,838258381
592178.386,4270803.972,1988.117767,10.1,838258382
592179.5183,4270803.985,2178.25847,10.2,838258383
592180.7378,4270803.999,2516.174462,10.2,838258384
592181.783,4270804.011,2457.910342,10.1,838258385
592183.0025,4270804.025,2458.988679,10.2,838258386
592184.1348,4270804.038,2240.642961,10.2,838258387
592185.2672,4270804.051,2492.953954,10.1,838258388
592186.3995,4270804.064,3013.403631,10.1,838258389
592187.619,4270804.078,2822.273683,10,838258390
592188.8384,4270804.092,2242.607038,10.1,838258391
592190.145,4270804.107,2323.079609,10.2,838258392
592191.3644,4270804.121,2132.601951,10,838258393
592192.5839,4270804.135,2245.101595,10,838258394
592193.8033,4270804.149,2066.417378,9.9,838258395
592195.0228,4270804.163,1836.271366,9.9,838258396
592196.2422,4270804.178,1942.4069,10.2,838258397
592197.4617,4270804.192,1966.298129,10,838258398
592198.6811,4270804.206,2544.358008,9.9,838258399
592199.9006,4270804.22,3104.52279,9.9,838258400
592201.12,4270804.234,2804.292422,9.9,838258401
592202.3395,4270804.248,2572.81795,10,838258402
592203.5589,4270804.262,2246.935829,10,838258403
592204.7784,4270804.276,2169.319226,10.1,838258404
592205.9978,4270804.29,2597.274394,10,838258405
592207.2173,4270804.304,2638.361221,10.1,838258406
592208.4367,4270804.318,2752.556512,10.2,838258407
592209.6562,4270804.332,3135.990082,10.4,838258408
592210.8756,4270804.346,2931.46899,10.4,838258409
592212.0951,4270804.36,2539.068057,10.5,838258410
592213.3145,4270804.374,2323.079609,10.2,838258411
592214.534,4270804.388,2246.891445,10.4,838258412
592215.7534,4270804.402,1906.118972,10.3,838258413
592216.9729,4270804.416,1819.179029,10.5,838258414
592218.1923,4270804.43,1826.109714,10.8,838258415
592219.4118,4270804.445,1660.934964,10.9,838258416
592220.6312,4270804.459,1727.133578,10.8,838258417
592221.8507,4270804.473,1858.793034,10.7,838258418
592223.0701,4270804.487,2195.86262,11.2,838258419
592224.2896,4270804.501,2197.281321,11,838258420
592225.509,4270804.515,2368.383814,10.7,838258421
592226.7285,4270804.529,2166.90619,11.2,838258422
592227.9479,4270804.543,1795.700843,10.7,838258423
592229.1674,4270804.557,2438.44881,10.8,838258424
592230.3868,4270804.571,2293.672094,10.9,838258425
592231.6063,4270804.585,2237.346185,10.7,838258426
592232.8257,4270804.599,2175.033882,10.9,838258427
592234.0452,4270804.613,1903.613545,11.1,838258428
592235.2646,4270804.627,1613.723157,11.1,838258429
592236.4841,4270804.641,2044.545164,11.2,838258430
592237.6164,4270804.654,1934.528528,11.5,838258431
592238.8359,4270804.668,1787.961737,11.8,838258432
592240.1424,4270804.683,2171.55835,11.6,838258433
592241.2748,4270804.697,1926.883399,11.4,838258434
592242.4942,4270804.711,2008.21104,11.6,838258435
592243.7137,4270804.725,2123.504154,11.8,838258436
592244.9331,4270804.739,2435.345559,11.5,838258437
592246.1526,4270804.753,2305.078761,11.6,838258438
592247.372,4270804.767,2077.922776,11.7,838258439
592248.5915,4270804.781,2143.232805,11.6,838258440
592249.8109,4270804.795,2296.851432,11.4,838258441
592251.0304,4270804.809,1964.602482,11.4,838258442
592252.2498,4270804.823,2167.710536,11.2,838258443
592253.4693,4270804.837,2248.949409,11.2,838258444
592254.6887,4270804.851,2443.361838,11.5,838258445
592255.9082,4270804.865,2651.384278,11.5,838258446
592257.1276,4270804.879,2212.493003,11.5,838258447
592258.3471,4270804.893,2157.946074,11.6,838258448
592259.5665,4270804.907,2529.019175,11.7,838258449
592260.6989,4270804.92,2285.949292,11.2,838258450
592261.9183,4270804.935,2438.674353,11.2,838258451
592263.1378,4270804.949,2620.556929,11.2,838258452
592264.3572,4270804.963,2084.862972,11.2,838258453
592265.5767,4270804.977,1997.525952,11.1,838258454
592266.7961,4270804.991,2145.490837,11.1,838258455
592268.0156,4270805.005,1896.746719,11.2,838258456
592269.235,4270805.019,2298.387885,11.1,838258457
592270.4545,4270805.033,2963.20802,11.2,838258458
592271.5868,4270805.046,2518.232525,11,838258459
592272.8934,4270805.061,2479.296507,10.9,838258460
592274.0257,4270805.074,2079.475307,11.6,838258461
592275.2452,4270805.088,2380.275081,10.8,838258462
592276.4646,4270805.102,2526.720949,10.7,838258463
592277.6841,4270805.116,2229.459661,10.7,838258464
592278.9035,4270805.13,2602.301552,10.5,838258465
592280.123,4270805.144,2217.933203,10.7,838258466
592281.3424,4270805.159,2130.574783,10.7,838258467
592282.5619,4270805.173,2315.786381,11,838258468
592283.7813,4270805.187,1958.515545,10.8,838258469
592285.0008,4270805.201,1887.912507,10.7,838258470
592286.2202,4270805.215,2062.629346,10.7,838258471
592287.4397,4270805.229,1912.178735,10.7,838258472
592288.6591,4270805.243,2392.650042,10.7,838258473
592289.8786,4270805.257,2303.558611,10.9,838258474
592291.098,4270805.271,2231.911872,10.8,838258475
592292.3175,4270805.285,2477.75994,10.5,838258476
592293.5369,4270805.299,2261.715673,10.6,838258477
592294.7564,4270805.313,2057.776101,10.7,838258478
592295.9758,4270805.327,2154.841011,10.7,838258479
592297.1082,4270805.34,2010.524891,10.3,838258480
592298.3276,4270805.354,2000.571798,10.3,838258481
592299.5471,4270805.368,2343.692769,10.5,838258482
592300.7665,4270805.383,2035.83482,10.5,838258483
592301.986,4270805.397,1575.973277,10.5,838258484
592303.2054,4270805.411,1679.22295,10.7,838258485
592304.4249,4270805.425,1610.603602,10.4,838258486
592305.6443,4270805.439,1727.133578,10.8,838258487
592306.8638,4270805.453,1485.093129,10.7,838258488
592307.9961,4270805.466,1637.478064,11.1,838258489
592309.2155,4270805.48,1630.690495,10.7,838258490
592310.435,4270805.494,1574.047898,10.5,838258491
592311.6544,4270805.508,1808.233412,10.8,838258492
592312.8739,4270805.522,1917.984423,10.9,838258493
592314.0933,4270805.536,1793.689979,10.8,838258494
592315.3128,4270805.55,2052.084882,11.3,838258495
592316.5322,4270805.564,2039.940333,11.4,838258496
592317.7517,4270805.578,2014.985475,11.2,838258497
592318.9711,4270805.593,2200.688692,11.2,838258498
592320.1906,4270805.607,1954.559036,11.2,838258499
592321.41,4270805.621,2093.811313,11.2,838258500
592322.6295,4270805.635,2448.883559,11.3,838258501
592323.7618,4270805.648,2423.350805,11.4,838258502
592324.9813,4270805.662,2348.796919,11.8,838258503
592326.2007,4270805.676,2359.44906,11.4,838258504
592327.4202,4270805.69,2352.269961,11.3,838258505
592328.6396,4270805.704,2758.904318,11.2,838258506
