Easting,Northing,Yield,Moisture,Time
592587.25,4267631,2803,14.1,903618774
592587.1875,4267633.5,2638,15.6,903618776
592587.1875,4267635.5,3235,15.3,903618778
592587.1875,4267637.5,3235,15.1,903618780
592587.125,4267639.5,2914,14.1,903618782
592587.125,4267641,2803,14.8,903618784
592587.0625,4267643,2849,15.6,903618786
592587.0625,4267645.5,3006,14.8,903618788
592587.0625,4267647.5,3088,15.3,903618790
592587,4267649.5,3052,20.3,903618792
592587,4267651.5,3152,15.8,903618794
592587,4267653.5,3272,16.8,903618796
592586.9375,4267655.5,2702,15.9,903618798
592586.9375,4267657,3064,17.8,903618800
592586.9375,4267659.5,3097,16.3,903618802
592586.875,4267661.5,3052,15.8,903618804
592586.875,4267663,2960,18.2,903618806
592586.8125,4267665,2976,15.9,903618808
592586.8125,4267667,3031,15.8,903618810
592586.8125,4267669,3212,15.4,903618812
592586.75,4267670.5,2932,18.3,903618814
592586.75,4267673,3248,17.3,903618816
592586.75,4267675,3149,16.1,903618818
592586.6875,4267677,3253,14.9,903618820
592586.6875,4267679,3079,14.7,903618822
592587.3125,4267681,3226,15.6,903618824
592587.3125,4267683,2914,16.2,903618826
592587.25,4267684.5,3203,14.6,903618828
592587.25,4267687,3258,14.7,903618830
592587.25,4267689,3167,13.4,903618832
592587.1875,4267691,3139,14.8,903618834
592587.1875,4267692.5,2987,13.6,903618836
592587.125,4267695.5,2731,13,903618838
592587.125,4267697,3077,13,903618840
592587.125,4267699,3167,12.9,903618842
592587.0625,4267701,2693,14,903618844
592587.0625,4267703,3031,13.4,903618846
592587.0625,4267705,3115,13.9,903618848
592587,4267707,2840,13.6,903618850
592587,4267709,2610,12.4,903618852
592587,4267711.5,2519,12.7,903618854
592586.9375,4267713,2831,12.4,903618856
592586.9375,4267715,2986,12.3,903618858
592586.875,4267717.5,2978,12.3,903618860
592586.875,4267719.5,3058,11.4,903618862
592586.875,4267721.5,3024,11.1,903618864
592586.8125,4267723,2941,10.4,903618866
592586.8125,4267725,3131,10.6,903618868
592586.8125,4267727.5,3085,11.4,903618870
592586.75,4267729,2868,11.1,903618872
592586.75,4267731.5,3042,12.5,903618874
592586.6875,4267733.5,2912,11.4,903618876
592586.6875,4267735,2786,11.1,903618878
592586.6875,4267737,3152,11.8,903618880
592586.625,4267739.5,2794,12.4,903618882
592586.625,4267741.5,3107,12.1,903618884
592587.25,4267743.5,3222,12.3,903618886
592587.25,4267745,3170,13.6,903618888
592586.5625,4267747.5,2821,13.6,903618890
592586.5,4267749.5,2711,13.9,903618892
592586.5,4267751.5,2306,14.8,903618894
592586.5,4267753.5,2537,13.3,903618896
592586.4375,4267755.5,2766,14.1,903618898
592586.4375,4267757.5,2932,12.6,903618900
592586.4375,4267759.5,3152,12.4,903618902
592586.375,4267761.5,3149,13.8,903618904
592586.375,4267763.5,2987,11.6,903618906
592586.3125,4267765.5,2795,11.9,903618908
592586.3125,4267767.5,2804,12.7,903618910
592586.3125,4267770,3085,11.9,903618912
592586.25,4267772,3212,11.8,903618914
592586.9375,4267774,3149,11.8,903618916
592586.25,4267775.5,3058,11.8,903618918
592586.875,4267778,3013,11.6,903618920
592586.1875,4267780,2986,12.5,903618922
592586.8125,4267782,3085,11.9,903618924
592586.125,4267784,3040,12.8,903618926
592586.125,4267786.5,3022,12.6,903618928
592586.75,4267788,3085,13,903618930
592586.75,4267790,2950,11.9,903618932
592586.0625,4267792,2414,12.9,903618934
592586,4267794.5,2777,13.6,903618936
592586,4267796.5,2795,14.4,903618938
592585.9375,4267798.5,2804,12.4,903618940
592586.625,4267800.5,2858,13.1,903618942
592586.5625,4267802.5,3058,12.6,903618944
592586.5625,4267804.5,3121,12.1,903618946
592586.5625,4267806.5,3121,11.4,903618948
592586.5,4267808.5,3058,11.8,903618950
592586.5,4267811,3149,12.9,903618952
592586.4375,4267812.5,3276,13.8,903618954
592586.4375,4267814.5,3203,12.6,903618956
592586.4375,4267817,2858,12.4,903618958
592586.375,4267818.5,2695,12.4,903618960
592586.375,4267820.5,2720,11.7,903618962
592586.375,4267822.5,2741,12.3,903618964
592586.3125,4267825,2723,12.4,903618966
592586.3125,4267827,2414,12.1,903618968
592586.25,4267828.5,2647,12.7,903618970
592586.25,4267830.5,2546,12.3,903618972
592586.25,4267833,2950,12.4,903618974
592586.1875,4267834.5,3162,12.1,903618976
592586.1875,4267836.5,3040,12.3,903618978
592586.1875,4267839,2720,13.1,903618980
592586.125,4267841,2914,13.4,903618982
592586.125,4267843,2813,11.4,903618984
592586.0625,4267844.5,2932,11.4,903618986
592586.0625,4267847,2741,11.6,903618988
592586.0625,4267849,2519,11.6,903618990
592586,4267851,2078,11.4,903618992
592586,4267853,2444,12.2,903618994
592586,4267855,2522,12.9,903618996
592585.9375,4267857,2705,10.9,903618998
592585.9375,4267859,2574,11.8,903619000
592585.9375,4267861,2514,11.3,903619002
592585.875,4267863,1733,10.6,903619004
592585.875,4267865,2142,10.8,903619006
592585.8125,4267867,2296,9.9,903619008
592585.8125,4267869.5,1752,10,903619010
592537.1875,4267874,4182,10.3,903619456
592537.25,4267872.5,1726,10.3,903619458
592537.25,4267871,1937,13.3,903619460
592537.25,4267868.5,1595,13.2,903619462
592537.3125,4267867,1842,11.9,903619464
592537.3125,4267865,1988,12.9,903619466
592537.375,4267863,2500,11.5,903619468
592537.375,4267860,2563,10.8,903619470
592537.4375,4267857.5,2664,11,903619472
592537.4375,4267855.5,2803,10.7,903619474
592537.4375,4267853,2683,10.6,903619476
592537.5,4267851,2693,10.8,903619478
592537.5,4267848.5,2831,11.1,903619480
592537.5625,4267846,2840,11.8,903619482
592537.5625,4267843.5,2742,12.5,903619484
592537.625,4267841,3014,13.5,903619486
592537.625,4267839,3244,12.5,903619488
592537.625,4267837,3271,13.2,903619490
592537.6875,4267834.5,2852,12.4,903619492
592537.6875,4267832,2723,13,903619494
592537.75,4267830,2668,12.7,903619496
592537.75,4267827,2742,13.9,903619498
592537.8125,4267825,2686,15.2,903619500
592537.8125,4267822.5,2750,16.1,903619502
592537.8125,4267820.5,3234,16,903619504
592537.875,4267818.5,3373,13.9,903619506
592537.875,4267816,3206,14.1,903619508
592537.9375,4267813.5,3271,15.3,903619510
592537.9375,4267811,3271,15,903619512
592538,4267809,3113,15.8,903619514
592538,4267806.5,3299,16.1,903619516
592538,4267804.5,3289,15.2,903619518
592538.0625,4267802,3355,15.8,903619520
592538.0625,4267799.5,3262,14.4,903619522
592538.125,4267797,3169,16.2,903619524
592537.5,4267794.5,3160,16.2,903619526
592537.5,4267792.5,3169,14.8,903619528
592537.5,4267790.5,3234,15.1,903619530
592538.1875,4267788,3308,17.6,903619532
592538.25,4267785.5,3289,17.7,903619534
592538.25,4267783,3104,16.3,903619536
592538.3125,4267780.5,3011,15.4,903619538
592538.3125,4267778.5,3336,17.2,903619540
592538.375,4267776,3224,15,903619542
592537.6875,4267774.5,3234,18,903619544
592537.75,4267772,3448,15.5,903619546
592537.75,4267769.5,3336,15,903619548
592537.8125,4267767,3187,16.2,903619550
592537.8125,4267764.5,3206,16.3,903619552
592537.8125,4267762.5,3392,15.4,903619554
592537.875,4267760,3364,15.2,903619556
592537.875,4267757.5,3346,14.6,903619558
592537.9375,4267755.5,3438,14.5,903619560
592537.9375,4267753,3485,14.4,903619562
592538,4267750.5,3271,15.3,903619564
592538,4267748.5,3262,16,903619566
592538.0625,4267746,3150,17.5,903619568
592538.0625,4267744,3085,17,903619570
592538.0625,4267741.5,3289,15.9,903619572
592538.125,4267738.5,3448,16.2,903619574
592538.125,4267736.5,3299,15.6,903619576
592538.1875,4267734,3289,17.3,903619578
592538.1875,4267732,3178,15.4,903619580
592538.25,4267730,3271,16.1,903619582
592538.25,4267727.5,3244,15.8,903619584
592538.25,4267725,2993,17.3,903619586
592538.3125,4267722.5,3067,19.3,903619588
592538.3125,4267720.5,3142,17.1,903619590
592538.375,4267718,2834,17.4,903619592
592538.375,4267715.5,3150,18.5,903619594
592538.4375,4267713.5,3401,16.6,903619596
592538.4375,4267711,3577,14.6,903619598
592538.4375,4267708.5,3718,14.8,903619600
592538.5,4267706.5,3355,15.6,903619602
592538.5,4267704,3392,16.6,903619604
592538.5625,4267701.5,3410,15.9,903619606
592538.5625,4267699.5,3308,16.3,903619608
592538.625,4267697,3438,16.5,903619610
592538.625,4267694.5,3438,17.6,903619612
592538.625,4267692,3067,16.9,903619614
592538.6875,4267690,3364,17.6,903619616
592538.6875,4267687.5,3346,18,903619618
592538.75,4267685.5,3430,16.1,903619620
592538.75,4267683.5,3430,19.1,903619622
592538.8125,4267681,3373,18.3,903619624
592538.8125,4267678.5,3308,17.3,903619626
592538.8125,4267676,3392,16.7,903619628
592538.875,4267674,3346,16.3,903619630
592538.25,4267671.5,3475,16.5,903619632
592538.25,4267669.5,3496,18.7,903619634
592538.3125,4267667,3289,16.5,903619636
592538.3125,4267664.5,3410,16.3,903619638
592538.3125,4267662.5,3214,18.4,903619640
592538.375,4267660,3299,16.4,903619642
592538.375,4267657.5,3252,17.1,903619644
592538.4375,4267655.5,3326,19.5,903619646
592538.4375,4267653,3421,20.9,903619648
592538.4375,4267650.5,3355,19.2,903619650
592538.5,4267648,3430,18.2,903619652
592538.5,4267646,3326,19.5,903619654
592538.5625,4267643.5,3289,18.9,903619656
592538.5625,4267641.5,3457,16,903619658
592538.625,4267639.5,3449,17.6,903619660
592538.625,4267637,3438,20.4,903619662
592538.625,4267634.5,3318,18.6,903619664
592538.6875,4267632,3299,17.1,903619666
592538.6875,4267630.5,3299,18.6,903619668
592538.75,4267628,3433,15.7,903619670
592538.75,4267625.5,3618,13.3,903619672
592538.8125,4267623.5,3733,11.8,903619674
592538.8125,4267621.5,3754,16.8,903619676
592538.8125,4267619.5,3652,14.1,903619678
592538.875,4267617,3672,11.1,903619680
592538.875,4267614.5,3682,13.1,903619682
592538.9375,4267612.5,3661,18.1,903619684
592538.25,4267611,3559,18.3,903619686
592538.3125,4267608.5,3631,19.4,903619688
592539,4267606,3559,19.5,903619690
592539,4267604,3620,17.9,903619692
592538.375,4267602,3550,19.6,903619694
592538.375,4267600.5,3457,19.1,903619696
592538.4375,4267598,3631,17.2,903619697
592538.4375,4267595.5,3824,16.3,903619699
592538.4375,4267593.5,3733,15,903619701
592538.5,4267591.5,3661,17.9,903619703
592538.5,4267589.5,3754,16.6,903619705
592538.5625,4267587,3692,16,903619707
592538.5625,4267585,3448,17.6,903619709
592538.5625,4267583,3518,19.1,903619711
592538.625,4267580.5,3559,17,903619713
592538.625,4267578.5,3784,17.4,903619715
592539.3125,4267576.5,3774,18.8,903619717
592539.375,4267574,3652,16.6,903619719
592539.375,4267572,3611,16.4,903619721
592539.375,4267570,3529,17.9,903619723
592538.75,4267567.5,3386,18.3,903619725
592538.8125,4267565.5,3407,16.7,903619727
592539.5,4267563,3407,17.2,903619729
592539.5,4267561,3325,19.8,903619731
592539.5,4267559.5,3641,16.3,903619733
592539.5625,4267556.5,3468,16.1,903619735
592538.9375,4267555,3488,17.2,903619737
592538.9375,4267553,3590,18.7,903619739
592539.625,4267551,3529,16.7,903619741
592539.625,4267548,3203,16.7,903619743
592539.6875,4267546,3518,18.1,903619745
592539.0625,4267544,3162,18.4,903619747
592539.0625,4267542.5,3314,20.1,903619749
592539.0625,4267540,3244,17.9,903619751
592539.125,4267537.5,3212,18.5,903619753
592539.125,4267535.5,3407,20.3,903619755
592539.1875,4267533.5,3550,16.8,903619757
592539.1875,4267531.5,3346,19,903619759
592539.1875,4267529,2906,18.8,903619761
592539.25,4267527.5,2856,20.3,903619763
592539.25,4267525,2947,22.3,903619765
592539.25,4267523.5,3049,20.1,903619767
592539.3125,4267520.5,2906,20.6,903619769
592539.3125,4267518.5,2999,16.1,903619771
592539.375,4267517,3131,18.9,903619773
592539.375,4267514.5,3314,15.7,903619775
592539.375,4267512.5,3162,16.8,903619777
592539.4375,4267510.5,3366,16.8,903619779
592539.4375,4267508.5,3170,18.2,903619781
592539.5,4267506,2866,20.2,903619783
592539.5,4267504,3355,18.1,903619785
592539.5,4267501.5,3386,21.3,903619787
592539.5625,4267499.5,3416,20.1,903619789
592539.5625,4267497.5,3428,21.3,903619791
592539.625,4267495.5,3448,20.1,903619793
592539.625,4267493,2539,22.3,903619795
592539.625,4267491,3080,18.7,903619797
592539.6875,4267489,3396,19.4,903619799
592594.25,4267484.5,1752,20.2,903619845
592594.25,4267486,1110,20.2,903619847
592594.1875,4267487.5,1781,20.2,903619849
592594.1875,4267489,1685,25.5,903619851
592594.1875,4267491,1920,17.6,903619853
592594.125,4267493,1717,19.4,903619855
592594.125,4267494.5,1862,20.3,903619857
592594.125,4267497,2321,14.3,903619859
592594.0625,4267499,2209,12.3,903619861
592594.75,4267501,2509,14.8,903619863
592594,4267503,2458,14.2,903619865
592594,4267505.5,2378,16.4,903619867
592594.625,4267507.5,2550,16.2,903619869
592593.9375,4267509.5,2380,17.9,903619871
592593.9375,4267511.5,2489,18.3,903619873
592593.875,4267514,2670,18.9,903619875
592593.875,4267516.5,2771,19.5,903619877
592594.5,4267518,2308,22.1,903619879
592594.5,4267520.5,2116,21,903619881
592594.5,4267522.5,2216,21,903619883
592594.4375,4267525,2842,20.1,903619885
592594.4375,4267527,2892,21.7,903619887
592594.375,4267529,2764,20.1,903619889
592594.375,4267531,2632,20.7,903619891
592594.375,4267533,2804,17.4,903619893
592594.3125,4267535.5,2713,19.2,903619895
592594.3125,4267537.5,3224,17.8,903619897
592594.25,4267539.5,3235,18.4,903619899
592594.25,4267541.5,2862,16.8,903619901
592594.25,4267544,2468,19.6,903619903
592594.1875,4267546.5,2580,19.6,903619905
592594.1875,4267548.5,2650,18.1,903619907
592594.125,4267550.5,2927,18.3,903619909
592594.125,4267552.5,2804,19.6,903619911
592594.125,4267555,3080,20.3,903619913
592594.0625,4267557,2862,20.6,903619915
592594.0625,4267559,3043,20.8,903619917
592594,4267561,3131,20.1,903619919
592594,4267563.5,3223,16,903619921
592594,4267565.5,3182,12.6,903619923
592593.9375,4267567.5,3478,10.6,903619925
592593.9375,4267569.5,3570,6.1,903619927
592593.875,4267571.5,3541,7.3,903619929
592593.875,4267574,3170,10.3,903619931
592593.875,4267576,3192,14,903619933
592593.8125,4267578,3376,16.9,903619935
592593.8125,4267580,3408,18.9,903619937
592593.75,4267582.5,3498,17.1,903619939
592593.75,4267584.5,3696,15.9,903619941
592593.75,4267586.5,3590,15.2,903619943
592593.6875,4267588.5,3457,15.6,903619945
592593.6875,4267591,3563,16,903619947
592593.6875,4267593,3722,15.7,903619949
592593.625,4267595,3830,15,903619951
592593.625,4267597,3590,15.4,903619953
592593.5625,4267599.5,3408,14.8,903619955
592593.5625,4267601.5,3583,16.1,903619957
592593.5625,4267603,3804,15.4,903619959
592593.5,4267605.5,3604,16.4,903619961
592593.5,4267607.5,3498,16.4,903619963
592593.4375,4267610,3488,15.3,903619965
592593.4375,4267612,3635,15.8,903619967
592593.4375,4267614,3490,17,903619969
592593.375,4267616,3518,15.4,903619971
592593.375,4267618.5,3325,15.6,903619973
592593.3125,4267620.5,3056,16.6,903619975
592593.3125,4267622.5,3397,14.9,903619977
592593.9375,4267624.5,3480,15.8,903619979
592593.25,4267627,3541,15.6,903619981
592593.25,4267629,3490,14.4,903619983
592593.1875,4267631,3593,15.5,903619985
592593.1875,4267633,3604,15.8,903619987
592593.1875,4267635,3727,15.6,903619989
592593.125,4267637.5,3500,15.4,903619991
592593.8125,4267639,3253,15.9,903619993
592593.75,4267641,3418,15.9,903619995
592593.75,4267643.5,3655,15.5,903619997
592593.6875,4267645.5,3614,15.9,903619999
592593.6875,4267647.5,3498,16.2,903620001
592593,4267650,3355,15.5,903620003
592593.625,4267652,3180,16.1,903620005
592593.625,4267654.5,3438,16.4,903620007
592593.625,4267656,3438,15.8,903620009
592593.5625,4267658,3490,14.3,903620011
592593.5625,4267660.5,3325,16.1,903620013
592593.5,4267662.5,3162,15.7,903620015
592593.5,4267664.5,2830,16.5,903620017
592593.4375,4267667,3539,15.1,903620019
592593.4375,4267668.5,3676,16.4,903620021
592593.4375,4267671,3355,15.5,903620023
592592.75,4267673.5,3469,14.2,903620025
592593.375,4267675,3488,13.4,903620027
592593.375,4267677.5,3696,14,903620029
592593.3125,4267679.5,3541,13.1,903620031
592593.3125,4267682,2994,15.1,903620033
592592.625,4267684,3283,13.8,903620035
592593.25,4267686,3532,13.1,903620037
592593.25,4267688,3274,14,903620039
592593.1875,4267690.5,3203,12.3,903620041
592593.1875,4267692,3366,13.5,903620043
592593.125,4267694,3200,13.4,903620045
592593.125,4267696.5,3244,13.6,903620047
592593.125,4267698.5,3521,12.5,903620049
592593.0625,4267701,3253,12.2,903620051
592593.0625,4267703,3139,11.2,903620053
592593,4267705,3040,11.2,903620055
592593,4267707,2804,11.3,903620057
592593,4267709.5,2684,10.6,903620059
592592.9375,4267711.5,2702,11.4,903620061
592592.9375,4267713,3182,11.5,903620063
592592.875,4267715.5,3570,11.1,903620065
592592.875,4267718,3498,11.4,903620067
592592.875,4267720,3437,11.4,903620069
592592.8125,4267721.5,3223,10.7,903620071
592592.8125,4267723.5,2958,11.4,903620073
592593.4375,4267726,3580,11,903620075
592593.4375,4267728,3478,10.7,903620077
592593.375,4267730.5,3090,10.5,903620079
592593.375,4267732,2801,11.5,903620081
592592.6875,4267734.5,3305,11.1,903620083
592592.6875,4267737,3346,11.5,903620085
592592.625,4267739,3355,12.2,903620087
592592.625,4267741,3142,10.9,903620089
592592.5625,4267743,3820,11.1,903620091
592593.25,4267745.5,3478,11.5,903620093
592593.1875,4267747.5,3142,11.8,903620095
592593.1875,4267749.5,3212,11.4,903620097
592593.125,4267751.5,3305,12,903620099
592593.125,4267754,3478,11.8,903620101
592593.125,4267756,3203,12.7,903620103
592593.0625,4267757.5,3101,12.7,903620105
592593.0625,4267760,3366,12.3,903620107
592593,4267762,3529,12.3,903620109
592593,4267764.5,2978,11.8,903620111
592593,4267766.5,2734,11.4,903620113
592592.9375,4267768.5,2876,12.3,903620115
592592.9375,4267770.5,3355,12.6,903620117
592592.9375,4267773,3468,11.8,903620119
592592.1875,4267775.5,3192,11.6,903620121
592592.875,4267777.5,3114,11.7,903620123
592592.8125,4267779.5,3162,11.1,903620125
592592.8125,4267781.5,3094,11.1,903620127
592592.75,4267784,3070,11.1,903620129
592592.75,4267786,3034,11.5,903620131
592592.75,4267788,2999,10.7,903620133
592592.6875,4267790,2784,11.1,903620135
592592.6875,4267792.5,2917,10.6,903620137
592592.625,4267795,2812,11.1,903620139
592592.625,4267796.5,2713,10.9,903620141
592592.625,4267798.5,3121,11.1,903620143
592592.5625,4267801,2886,10.6,903620145
592592.5625,4267803,2754,10.7,903620147
592592.5625,4267805.5,2652,10.8,903620149
592592.5,4267807,3233,11.3,903620151
592592.5,4267809.5,3043,10.9,903620153
592592.4375,4267812,3509,11.4,903620155
592592.4375,4267814,3029,10.4,903620157
592592.4375,4267816,3366,11.1,903620159
592592.375,4267818,2999,11,903620161
592592.375,4267820,3101,10.6,903620163
592592.3125,4267822.5,3274,11.1,903620165
592592.3125,4267824.5,2988,10.3,903620167
592592.3125,4267826.5,2906,10.7,903620169
592592.25,4267828.5,3131,10.4,903620171
592592.25,4267831,3580,10.7,903620173
592592.1875,4267833,3121,10.7,903620175
592592.1875,4267835,3233,10.6,903620177
592592.1875,4267837.5,2988,11.1,903620179
592592.125,4267839.5,2795,11.1,903620181
592592.125,4267842,2600,11.7,903620183
592592.0625,4267844,2550,11.6,903620185
592592.0625,4267846,2886,11.4,903620187
592592.0625,4267848,3110,11.1,903620189
592592,4267850.5,3396,11.1,903620191
592592,4267852.5,2906,10.9,903620193
592591.9375,4267854.5,2600,10.6,903620195
592591.9375,4267856.5,2131,9.6,903620197
592592.5625,4267859,2723,10,903620199
592591.875,4267861,1895,10.5,903620201
592591.875,4267863,1441,10.6,903620203
592591.8125,4267865,1428,10.8,903620205
592591.8125,4267867,1552,10.4,903620207
592592.4375,4267870,1598,11,903620209
592555.875,4267873,5938,10.4,903620253
592555.875,4267872.5,2179,10.4,903620255
592555.875,4267871,2251,11.1,903620257
592555.875,4267869,1568,11.6,903620259
592555.9375,4267867,1619,9.9,903620261
592555.9375,4267864.5,1870,9.9,903620263
592555.9375,4267862.5,2096,9.6,903620265
592556,4267860.5,2101,10.1,903620267
592555.375,4267858,2479,10.3,903620269
592556.0625,4267856,2952,10.7,903620271
592556.0625,4267853.5,3168,10.6,903620273
592556.125,4267851,3119,11.5,903620275
592556.125,4267849,2785,11.6,903620277
592556.125,4267847,2490,11.8,903620279
592556.1875,4267844.5,2598,11.8,903620281
592556.1875,4267842.5,3316,11.9,903620283
592556.25,4267840,3385,12.3,903620285
592556.25,4267838.5,3080,12,903620287
592556.25,4267836,2884,12.3,903620289
592556.3125,4267834,2687,13.4,903620291
592555.6875,4267831.5,2962,13.6,903620293
592555.6875,4267829.5,3198,13.9,903620295
592555.6875,4267827,3325,14.8,903620297
592555.75,4267825,3286,14,903620299
592555.75,4267823,3142,13.9,903620301
592555.8125,4267821,3160,13.4,903620303
592555.8125,4267819,3377,13.7,903620305
592555.8125,4267816.5,3191,14.1,903620307
592555.875,4267814.5,3469,12.5,903620309
592555.875,4267812.5,3377,14.4,903620311
592555.875,4267810.5,3088,14.2,903620313
592555.9375,4267808.5,3438,14.6,903620315
592555.9375,4267806.5,3511,14.9,903620317
592556,4267804,3563,16,903620319
592556,4267802,3097,15.5,903620321
592556,4267800,3139,14.1,903620323
592556.0625,4267798,3097,14.5,903620325
592556.0625,4267795.5,3346,14.6,903620327
592556.125,4267794,3449,14.6,903620329
592556.125,4267791.5,2912,15.3,903620331
592556.125,4267790,3056,15,903620333
592556.1875,4267787.5,3283,15.8,903620335
592556.1875,4267785.5,3604,16,903620337
592556.1875,4267783.5,3696,14.7,903620339
592556.25,4267781.5,3593,14.6,903620341
592556.25,4267779,3565,15,903620343
592556.3125,4267777,3356,16.4,903620345
592556.3125,4267775,3191,16.1,903620347
592556.3125,4267773,3262,15.2,903620349
592556.375,4267771,3180,16.1,903620351
592556.375,4267768.5,3356,16.6,903620353
592556.4375,4267766.5,3419,15.8,903620355
592556.4375,4267764.5,3251,16.1,903620357
592556.4375,4267762,3293,16.7,903620359
592556.5,4267760.5,3137,17.3,903620361
592556.5,4267758,2854,18.1,903620363
592556.5,4267756.5,2959,18,903620365
592556.5625,4267754,3377,16,903620367
592556.5625,4267752,3241,17.5,903620369
592556.625,4267750,3492,17.3,903620371
592556.625,4267748,3576,16.3,903620373
592556.625,4267745.5,3241,15.9,903620375
592556.6875,4267744,3722,15.9,903620377
592556.6875,4267741.5,3607,15.9,903620379
592556.75,4267740,3126,16.9,903620381
592556.75,4267737.5,2756,16.3,903620383
592556.75,4267735.5,3084,16.9,903620385
592556.8125,4267733.5,3146,15.3,903620387
592556.8125,4267731.5,3617,15.2,903620389
592556.8125,4267729,3554,15.7,903620391
592556.875,4267727.5,2938,16.4,903620393
592556.875,4267725.5,3220,15.9,903620395
592556.9375,4267723.5,3064,16.4,903620397
592556.25,4267721,2864,18.3,903620399
592556.9375,4267719,3367,18,903620401
592557,4267717.5,3935,17.9,903620403
592557,4267715.5,3300,19.4,903620405
592557,4267713.5,3425,20.6,903620407
592557.0625,4267712,3006,17.1,903620409
592557.0625,4267710,2564,22.8,903620411
592557.0625,4267707.5,2905,20.3,903620413
592557.125,4267706,3078,19.8,903620415
592557.125,4267704,3346,20.8,903620417
592557.125,4267702,3169,21.8,903620419
592556.5,4267700,3312,21.1,903620421
592556.5625,4267698,3803,17.6,903620423
592556.5625,4267696,3829,17.2,903620425
592556.5625,4267694,3335,17.9,903620427
592556.625,4267692.5,3312,21,903620429
592556.625,4267690.5,3335,19.3,903620431
592556.625,4267688,3752,17.4,903620433
592556.6875,4267686,3780,17.3,903620435
592556.6875,4267684.5,3335,19.2,903620437
592556.75,4267682,3082,19,903620439
592556.75,4267680,3158,20,903620441
592556.75,4267678.5,3156,19.5,903620443
592556.8125,4267676.5,3016,19,903620445
592556.8125,4267674.5,3491,20.2,903620447
592556.8125,4267672.5,2989,20.5,903620449
592556.875,4267671,3133,21.6,903620451
592556.875,4267668.5,2543,22.6,903620453
592556.875,4267666.5,2642,24.5,903620455
592556.9375,4267665,3301,20.2,903620457
592556.9375,4267663,3948,19.6,903620459
592557,4267660.5,3769,19.3,903620461
592557,4267659,3803,22.9,903620463
592557,4267657,3613,22.2,903620465
592557.0625,4267655,3190,20.2,903620467
592557.0625,4267653,3125,19.3,903620469
592557.0625,4267651.5,3067,21.9,903620471
592557.125,4267649,2832,21.6,903620473
592557.125,4267647,2977,24.3,903620475
592557.125,4267645,3190,24.8,903620477
592557.1875,4267643.5,3680,22.7,903620479
592557.1875,4267641,3654,19.7,903620481
592557.1875,4267639.5,3356,21.6,903620483
592557.25,4267637.5,3089,22.9,903620485
592557.25,4267635,3137,20.8,903620487
592557.3125,4267633.5,2654,21.6,903620489
592557.3125,4267631.5,3022,24.3,903620491
592557.3125,4267629.5,2866,22.7,903620493
592557.375,4267627,2933,23.3,903620495
592557.375,4267625.5,2989,23.4,903620497
592557.375,4267623.5,2720,23,903620499
592557.4375,4267621.5,2956,23.2,903620501
592557.4375,4267619.5,3067,24,903620503
592557.5,4267617.5,3278,23.6,903620505
592557.5,4267616,3044,20.2,903620507
592557.5,4267613.5,2922,23.3,903620509
592557.5625,4267611.5,2766,22,903620511
592557.5625,4267610,3122,20.9,903620513
592557.5625,4267607.5,3602,22.3,903620515
592557.625,4267606,3636,22.8,903620517
592557.625,4267604.5,3234,22.4,903620519
592557.625,4267602,3636,21.7,903620521
592557.6875,4267599.5,3145,22.7,903620523
592557.6875,4267598,3356,19.8,903620525
592557.6875,4267596.5,3346,21,903620527
592557.75,4267594,3133,22.7,903620529
592557.75,4267592.5,3602,24.6,903620531
592557.75,4267591,3367,23.1,903620533
592557.8125,4267588.5,3457,21.1,903620535
592557.8125,4267587,3658,20.1,903620537
592557.8125,4267585.5,3156,22.7,903620539
592557.875,4267583,2922,24.3,903620541
592557.875,4267581,3156,21.1,903620543
592557.9375,4267579,2828,20.7,903620545
592557.9375,4267577,2910,20.5,903620547
592557.9375,4267575,3235,21.8,903620549
592557.3125,4267573.5,3312,23.6,903620551
592557.3125,4267571.5,3613,22.8,903620553
592557.375,4267569.5,3346,21.4,903620555
592557.375,4267567.5,3145,20.4,903620557
592557.375,4267566,3223,23.5,903620559
592557.4375,4267563.5,3268,20.5,903620561
592557.4375,4267562,3200,22.9,903620563
592557.5,4267560,2922,25.5,903620565
592557.5,4267558,2777,21.5,903620567
592557.5,4267556,2654,24.3,903620569
592557.5625,4267554,3067,22.7,903620571
592557.5625,4267552.5,2956,21.4,903620573
592557.5625,4267550,2576,21.2,903620575
592557.625,4267548.5,2598,21.1,903620577
592557.625,4267546.5,2766,23.3,903620579
592557.625,4267544.5,3156,19.8,903620581
592557.6875,4267542.5,2766,23.6,903620583
592557.6875,4267540.5,2766,20.4,903620585
592557.6875,4267538.5,2498,24.2,903620587
592557.75,4267536.5,2676,23.3,903620589
592557.75,4267535,2699,24,903620591
592557.8125,4267533,3022,26.1,903620593
592557.8125,4267530.5,2878,22.7,903620595
592557.8125,4267529,2732,20.7,903620597
592557.875,4267527,2543,24.6,903620599
592557.875,4267525,3011,21.3,903620601
592557.875,4267523,2844,20.6,903620603
592557.9375,4267521.5,2810,24.3,903620605
592557.9375,4267519,2665,20.3,903620607
592557.9375,4267517,2486,23.6,903620609
592557.3125,4267515.5,2899,22.7,903620611
592558,4267513.5,3178,21.1,903620613
592557.375,4267511.5,2777,25.7,903620615
592557.375,4267510,3034,19.3,903620617
592557.4375,4267508,2777,22.1,903620619
