Easting,Northing,Yield
592078.5,4270819,55680
592094.438,4270818.5,44640
592106.375,4270818.5,47760
592117.688,4270818.5,52800
592125.688,4270818.5,55680
592130.312,4270818,58080
592135.625,4270818.5,62880
592143.625,4270818,39360
592152.25,4270818,37200
592160.875,4270818,49200
592167.562,4270818,62880
592173.562,4270818,39600
592178.188,4270818,51360
592181.5,4270818,49440
592185.5,4270818,48240
592188.812,4270818,45840
592192.125,4270818,55440
592197.438,4270818,84720
592207.438,4270818,61200
592218.062,4270818,34560
592227.375,4270818,44160
592234.688,4270817.5,66720
592243.312,4270818,57360
592254.625,4270818,42480
592262.625,4270817.5,53520
592266.562,4270817.5,66960
592273.875,4270818,48240
592283.875,4270817.5,36480
592290.5,4270817.5,55200
592295.812,4270817.5,56640
592303.125,4270817.5,28560
592310.438,4270818,36480
592320.438,4270817.5,40800
592333.688,4270817.5,38400
592344.375,4270817.5,49200
592353.688,4270817.5,63600
592360.312,4270817,26880
592364.938,4270817,56160
592368.938,4270817,52320
592373.625,4270817,47280
592378.25,4270817.5,48240
592382.875,4270817.5,81840
592388.875,4270817,34800
592393.562,4270817,49200
592397.5,4270817,44880
592402.188,4270816.5,40800
592410.812,4270817,33600
592422.812,4270817,46560
592436.062,4270816.5,52560
592435.5,4270752.5,113760
592430.188,4270752.5,87840
592424.875,4270752.5,76080
592420.875,4270753,102480
592414.875,4270753,56160
592405.562,4270753,48720
592396.25,4270753,28080
592387.625,4270753,27120
592382.312,4270753,40080
592375,4270753,37440
592365.062,4270753,40800
592357.75,4270753,48000
592353.062,4270753,64320
592345.75,4270753.5,50400
592335.812,4270753.5,46800
592323.188,4270753,59280
592311.188,4270753.5,49440
592301.875,4270753.5,51120
592292.562,4270753,74640
592273.312,4270754,79440
592261.312,4270753.5,56880
592250.688,4270753.5,52560
592242.062,4270754,45600
592232.75,4270754,47280
592224.812,4270753.5,58080
592220.125,4270753.5,79200
592211.5,4270753.5,43200
592201.5,4270754,38160
592194.875,4270754,55680
592190.25,4270753.5,60960
592184.875,4270754,26880
592178.938,4270754,55200
592173.625,4270754,53040
592164.938,4270754.5,41760
592156.312,4270754,51840
592146.375,4270754,39120
592138.375,4270754.5,64560
592132.375,4270754.5,66960
592123.062,4270754,47280
592113.812,4270754.5,51360
592108.438,4270754.5,59040
592101.188,4270754.5,68160
592089.875,4270754.5,46320
592080.562,4270754.5,35520
592072.562,4270754.5,71760
592065.938,4270754.5,63840
592059.938,4270754.5,55440
592055.312,4270754.5,90000
592050,4270754,89760
592043.312,4270754,91200
592036.688,4270754.5,132720
592051.875,4270823,59520
592061.812,4270822.5,21600
592072.438,4270822.5,23040
592077.75,4270822.5,29040
592083.75,4270822.5,25200
592089.062,4270822.5,41040
592093.062,4270822.5,67680
592097.062,4270822.5,96480
592101.062,4270822.5,40560
592106.375,4270822,54000
592112.312,4270822.5,58800
592115.688,4270822.5,66240
592119,4270822.5,57120
592123.625,4270822.5,103680
592129.625,4270822,37440
592134.25,4270822,73440
592140.25,4270822,94800
592147.562,4270822,55200
592151.562,4270822.5,79440
592157.562,4270822,43680
592166.188,4270822,84240
592175.5,4270822,38400
592183.438,4270822,65040
592190.125,4270822,76800
592196.75,4270822,63840
592202.062,4270822,72000
592208.688,4270821.5,94800
592215.375,4270822,52560
592220.688,4270822,70320
592225.312,4270822,36960
592230.625,4270822,84720
592234.625,4270822,36720
592239.312,4270821.5,52800
592243.938,4270821.5,53040
592247.938,4270821.5,37680
592251.938,4270822,55920
592259.25,4270822,39120
592266.562,4270821.5,76800
592271.188,4270821.5,84480
592275.188,4270821.5,49680
592279.188,4270821.5,42000
592283.188,4270821.5,75600
592286.5,4270821.5,86400
592295.125,4270821.5,61200
592305.75,4270821,46560
592315.062,4270821,57120
592327.688,4270821.5,71040
592341,4270821,62880
592349.625,4270821,68400
592353.625,4270821,66960
592362.938,4270821,61200
592372.25,4270820.5,70800
592380.188,4270820.5,85440
592390.188,4270821,53040
592396.125,4270821,82320
592399.5,4270820.5,89760
592404.125,4270820.5,39360
592411.438,4270820.5,59520
592421.438,4270820.5,74880
592430.062,4270820.5,57600
592436.688,4270820.5,90000
592440.688,4270820,131040
592427.562,4270751,71040
592418.875,4270751,73200
592412.25,4270751,78480
592408.938,4270750.5,63120
592405.625,4270750.5,37920
592401.625,4270750.5,58560
592397.625,4270750.5,59760
592391.625,4270751,61680
592385.688,4270751,31680
592382.312,4270751.5,55680
592378.375,4270751,41760
592373.062,4270751,84480
592364.375,4270751.5,34560
592355.062,4270751,68400
592348.438,4270751,63840
592342.438,4270751,46320
592337.812,4270751,76560
592333.812,4270751,72480
592329.188,4270751.5,53040
592324.5,4270751.5,67680
592320.5,4270751.5,30960
592314.562,4270752,42720
592305.875,4270751.5,53760
592295.25,4270752,51840
592285.312,4270752,69360
592277.312,4270752,41040
592272,4270752,40800
592267.375,4270752,51120
592262,4270752,80400
592257.375,4270752,65760
592253.375,4270752,43920
592245.438,4270752,25680
592234.125,4270752,51120
592222.125,4270752,57360
592211.5,4270752.5,60480
592206.188,4270752,71760
592201.562,4270752,25440
592194.875,4270752,35520
592186.938,4270752.5,60720
592178.938,4270752.5,59040
592172.938,4270752.5,54480
592169.625,4270752.5,86160
592161,4270752.5,29520
592151.688,4270753,66240
592145.062,4270753,72720
592140.375,4270753,65040
592133.062,4270753,76320
592123.125,4270753,51600
592115.812,4270753,67200
592109.125,4270753,80400
592103.812,4270752.5,25680
592098.5,4270752.5,40560
592093.875,4270752.5,71520
592087.875,4270752.5,54240
592080.562,4270753,52560
592067.938,4270753,46320
592056,4270753.5,51120
592051.312,4270753.5,35280
592046,4270753.5,73920
592039.375,4270753.5,44880
592048.5,4270826,60960
592055.812,4270825.5,38160
592063.125,4270825.5,59280
592071.75,4270825.5,39120
592079.062,4270825.5,54480
592083.062,4270825.5,52560
592087.062,4270825.5,74880
592090.375,4270825.5,56400
592097,4270825.5,127440
592108.312,4270825,30960
592118.938,4270825.5,62400
592128.25,4270825,53760
592136.875,4270825,74160
592142.875,4270825,77040
592149.5,4270825,29760
592158.188,4270825,53760
592166.125,4270825,64560
592174.812,4270825,53520
592184.062,4270825,65760
592195.375,4270825,58320
592206,4270824.5,65280
592215.312,4270824.5,38640
592224,4270824.5,65760
592231.938,4270824.5,53040
592237.938,4270824.5,69600
592243.25,4270824.5,56640
592248.562,4270824.5,56640
592251.875,4270824.5,55440
592255.188,4270824.5,40800
592260.5,4270824.5,78960
592268.5,4270824.5,56400
592277.812,4270824,45600
592287.75,4270824.5,73200
592299.062,4270824,45120
592311.062,4270824,58320
592318.375,4270824,70320
592323,4270824,65520
592329.625,4270824,34320
592340.312,4270824,59520
592348.938,4270823.5,70560
592357.562,4270824,36000
592366.875,4270824,57600
592378.188,4270823.5,54480
592390.125,4270824,59520
592398.75,4270824,73200
592406.75,4270823.5,64800
592414.75,4270823.5,75840
592423.375,4270823.5,69120
592431.375,4270823.5,79200
592436.688,4270823.5,76080
592440.625,4270823.5,122400
592426.938,4270918,90720
592418.938,4270918.5,115200
592413.625,4270918.5,23280
592407,4270918.5,28080
592401.688,4270918.5,26640
592397.688,4270918.5,33840
592393.688,4270918.5,43200
592391.062,4270918.5,47280
592387.688,4270918.5,46800
592383.062,4270918.5,68400
592376.438,4270918.5,69840
592369.125,4270919,49440
592362.438,4270919,54000
592352.5,4270919.5,54000
592342.5,4270919.5,58560
592333.875,4270919.5,59520
592325.875,4270919.5,59760
592319.25,4270920,53520
592311.938,4270920,74640
592305.312,4270919.5,46560
592298.625,4270919.5,62640
592291.312,4270919.5,52080
592284,4270920,65280
592274.062,4270920,67920
592264.75,4270919.5,63120
592257.438,4270920,60480
592251.438,4270920,63600
592247.438,4270920,82080
592243.5,4270920,55440
592239.5,4270920,49200
592235.5,4270920,40800
592226.188,4270920,60000
592215.562,4270920,37440
592208.25,4270920.5,39840
592202.25,4270920,54480
592198.938,4270920.5,65760
592194.312,4270920.5,29520
592187,4270920.5,61680
592178.312,4270920.5,73920
592169.688,4270920.5,45120
592163.062,4270920.5,66240
592157.75,4270920.5,81360
592153.75,4270920.5,81600
592149.062,4270920.5,45360
592145.75,4270920.5,114480
592141.75,4270921,59520
592137.812,4270921,66480
592133.125,4270920.5,60480
592129.125,4270920.5,59520
592125.188,4270920.5,77040
592121.812,4270920.5,71760
592113.875,4270921,52560
592103.25,4270921,57120
592094.562,4270920.5,67920
592088.625,4270921,60000
592081.938,4270921,78000
592074,4270921,71520
592062.688,4270921,65280
592051.375,4270921.5,77040
592044.75,4270921.5,73680
592036.75,4270921.5,73920
592064.438,4270829,62400
592071.75,4270829,42000
592079.062,4270828.5,74400
592085.688,4270828.5,104400
592091.688,4270829,112800
592099,4270829,82560
592106.938,4270828.5,57120
592119.562,4270828.5,67680
592132.188,4270828.5,62160
592142.188,4270828.5,67440
592152.125,4270828,64800
592160.125,4270828.5,50160
592168.125,4270828.5,64320
592174.062,4270828.5,61920
592177.438,4270828,95040
592184.062,4270828,93360
592192,4270828.5,35280
592200,4270828.5,51120
592208,4270828,64800
592220.625,4270828,66480
592232.562,4270828,64080
592238.562,4270827.5,67440
592245.188,4270827.5,34080
592253.188,4270827.5,56400
592261.125,4270828,62640
592270.438,4270828,54960
592279.125,4270828,58560
592286.438,4270827.5,65760
592291.75,4270827.5,62880
592295.062,4270828,69120
592299.688,4270828,25920
592306.375,4270827.5,47280
592311,4270827.5,72240
592315.688,4270826.5,88080
592321.625,4270826.5,72240
592328.938,4270826,39120
592336.938,4270826,49440
592344.938,4270826,68880
592350.25,4270826,72960
592354.25,4270826,44880
592358.188,4270826,52560
592361.562,4270826,94080
592364.875,4270826,32160
592368.875,4270826,65520
592374.188,4270826,74160
592380.812,4270826,44640
592389.438,4270826,54960
592396.125,4270826,52320
592401.438,4270825.5,54240
592406.062,4270825.5,42720
592409.375,4270825.5,78960
592413.375,4270825.5,75120
592417.375,4270825.5,64080
592420,4270825.5,77280
592423.375,4270825.5,55920
592426.688,4270825.5,62640
592430.688,4270825.5,87120
592434.625,4270825.5,88800
592439.312,4270825.5,64800
592431.562,4270748.5,81360
592425.562,4270748,69840
592418.25,4270748.5,60000
592397.625,4270748.5,64320
592386.375,4270748.5,36240
592378.375,4270748.5,53280
592373.062,4270748.5,65280
592368.438,4270748.5,95040
592361.125,4270748.5,54960
592352.438,4270749,32640
592345.125,4270748.5,48000
592335.188,4270749,59040
592327.188,4270749,60480
592319.25,4270749,52320
592311.25,4270749,58320
592305.25,4270749,43440
592299.938,4270749,79680
592293.312,4270749,117360
592285.312,4270749,36960
592278,4270749,51120
592270.062,4270749,51360
592262.75,4270749,68400
592257.375,4270749.5,49920
592254.062,4270749.5,86160
592250.125,4270749.5,71520
592244.125,4270749.5,38160
592236.812,4270749,59280
592231.5,4270749,57600
592227.5,4270749.5,47760
592223.5,4270749.5,52560
592217.5,4270749.5,31680
592209.562,4270749.5,58560
592201.562,4270749.5,50400
592190.938,4270749.5,56400
592181,4270749.5,52320
592174.312,4270749.5,48240
592167.688,4270750,55200
592162.375,4270750,69600
592155.062,4270750,72720
592146.375,4270750.5,30000
592141.75,4270750,70320
592137.125,4270750,56160
592130.438,4270750,48720
592121.812,4270750.5,121440
592113.188,4270750.5,84480
592106.5,4270750.5,72000
592102.5,4270750.5,70560
592096.562,4270750.5,39120
592090.562,4270750.5,82080
592087.25,4270750.5,100080
592082.562,4270750.5,62160
592078.625,4270750.5,74640
592073.938,4270750.5,60000
592068.625,4270750.5,63360
592062.625,4270750.5,76080
592058,4270751,82320
592050.688,4270751,120000
592040.688,4270750.5,71520
592036.062,4270751,81600
592057.812,4270826,58800
592071.125,4270825.5,27120
592077.75,4270825.5,48960
592083.062,4270825.5,52800
592086.375,4270826,69120
592089.688,4270826,60240
592093.688,4270826,78960
592097.688,4270826,67680
592101.688,4270826,68160
592106.312,4270826,64800
592110.312,4270826,54960
592114.312,4270826,80400
592117.625,4270825.5,87120
592121.625,4270826,71040
592127.562,4270825.5,32880
592134.25,4270825,78720
592140.25,4270825,83520
592145.562,4270825,74160
592148.875,4270825,70080
592152.875,4270825.5,73200
592155.5,4270825.5,80880
592158.812,4270826,62880
592162.125,4270826,84240
592165.5,4270826,71040
592168.125,4270825.5,86640
592171.438,4270825.5,69120
592174.75,4270825.5,84240
592178.75,4270825.5,61440
592182.062,4270825.5,54960
592186.062,4270825.5,106560
592190.75,4270825.5,34080
592194.688,4270825.5,90960
592199.375,4270825.5,98640
592204.688,4270825.5,30480
592211.312,4270825.5,70800
592219.312,4270825.5,62640
592227.312,4270825.5,77040
592234.625,4270825.5,61920
592241.938,4270825,57840
592248.562,4270825,72720
592255.875,4270825,69360
592261.188,4270825,75360
592264.5,4270825,103200
592267.812,4270824.5,62160
592272.5,4270824,71520
592276.5,4270824.5,80400
592279.812,4270825,82320
592285.75,4270824.5,56640
592291.75,4270825,88800
592295.062,4270825,80880
592298.438,4270825,56640
592303.062,4270825,65280
592307.688,4270824.5,62640
592311.688,4270824.5,81840
592324.312,4270824.5,50160
592338.938,4270824.5,22080
592349.562,4270824,49200
592360.25,4270824.5,66480
592367.562,4270824.5,59280
592378.188,4270824,62880
592388.812,4270824,75360
592396.125,4270824.5,50400
592403.438,4270824,85440
592411.375,4270824,89760
592440,4270824,119280
592433.562,4270746.5,59280
592430.25,4270747,146160
592426.938,4270746.5,59760
592416.938,4270746.5,114960
592410.938,4270747,38640
592405,4270747,37920
592399,4270747,48720
592393.688,4270747,38640
592389.688,4270746.5,25440
592385.062,4270747,24720
592380.375,4270747,34320
592374.438,4270747,41760
592365.75,4270747,66240
592359.125,4270747,104640
592355.125,4270747,72960
592351.812,4270747,63360
592348.5,4270747,83760
592345.812,4270747,72480
592341.812,4270747.5,105360
592337.875,4270747.5,63840
592334.5,4270747.5,52080
592331.188,4270747.5,99120
592327.875,4270747.5,57120
592323.875,4270747.5,136320
592315.938,4270747.5,78960
592306.625,4270747.5,48240
592300.625,4270747.5,48720
592296,4270747.5,86400
592292,4270747.5,90000
592288,4270747.5,60000
592282.688,4270747.5,71280
592275.375,4270747.5,57840
592269.375,4270748,65760
592262.75,4270748,57600
592256.125,4270747.5,63360
592249.438,4270747.5,61200
592242.812,4270747.5,69840
592237.5,4270748,76080
592232.812,4270748,99600
592227.5,4270748,68400
592220.188,4270747.5,43920
592214.875,4270748,75360
592211.562,4270748,70080
592206.938,4270748,52800
592201.562,4270748,64800
592198.25,4270748,73680
592193.625,4270748,46800
592187.625,4270748,66240
592181.625,4270748,64080
592175,4270748,57840
592167.688,4270748,86880
592159.75,4270748,60000
592152.375,4270748,78480
592143.125,4270748,64560
592135.125,4270748.5,73680
592131.125,4270748.5,65520
592127.125,4270748.5,73200
592117.875,4270748,74880
592105.875,4270748.5,51840
592095.938,4270748.5,77040
592087.938,4270748.5,69840
592082.625,4270748.5,58080
592075.938,4270748.5,57360
592066,4270749,75120
592054.062,4270749,62640
592048.062,4270749,89760
592040.75,4270749,121680
592053.125,4270829,58560
592059.75,4270829,44400
592063.062,4270829,102480
592066.375,4270829,41760
592071.062,4270829,34800
592079.062,4270828.5,34080
592087,4270828.5,42720
592091.688,4270828.5,45360
592097,4270828.5,38160
592103.625,4270828.5,35040
592110.938,4270828.5,49680
592117.562,4270828.5,63840
592128.875,4270828.5,61920
592140.188,4270828.5,63120
592149.5,4270828,73200
592158.812,4270828.5,68400
592164.75,4270828.5,63360
592171.438,4270828.5,50400
592178.062,4270828,62640
592184.688,4270828,57120
592193.375,4270828.5,66240
592203.312,4270828,57360
592211.938,4270828.5,45360
592217.25,4270828.5,70560
592220.625,4270828.5,99120
592225.25,4270828,95760
592232.562,4270828.5,129120
592239.188,4270828.5,110640
592245.875,4270828,68640
592253.188,4270828,57360
592260.5,4270828,42720
592269.812,4270828.5,38880
592278.438,4270828,42960
592285.062,4270828,41280
592290.375,4270828,58080
592293.688,4270828,62640
592299.062,4270828,27600
592307,4270828.5,58800
592317.625,4270828,71280
592326.938,4270828,36720
592335.562,4270828,47520
592343.562,4270828,60960
592350.875,4270828,70800
592360.188,4270828,80640
592368.812,4270828,31920
592374.812,4270828,75360
592378.812,4270828,76080
592384.125,4270828,32880
592396.062,4270828,64080
592408.688,4270828,69840
592414,4270828.5,74400
592418,4270828,81360
592421.312,4270828,42000
592424.625,4270828,81840
592429.312,4270828,62400
592438.625,4270827.5,68160
592450.25,4270914,91680
592446.25,4270913.5,110640
592440.25,4270914,97680
592431,4270914,54960
592425.625,4270914,36240
592422.312,4270914,36720
592416.375,4270914,33840
592408.375,4270914,20400
592395.75,4270914,45600
592381.812,4270914.5,61680
592372.5,4270914,44640
592365.812,4270914,51360
592358.5,4270914.5,55440
592353.188,4270914.5,66720
592339.25,4270914.5,83280
592325.312,4270914.5,52080
592321.312,4270914.5,61440
592316,4270915,77280
592307.312,4270914.5,57120
592298.062,4270914.5,48480
592290.062,4270914.5,63600
592275.438,4270914.5,77760
592260.812,4270914.5,51120
592254.812,4270915,65520
592251.5,4270915,70560
592248.188,4270915,45120
592244.875,4270915,99600
592235.562,4270915,59760
592222.25,4270915,51840
592210.938,4270915.5,29760
592201.688,4270915,47280
592192.375,4270915.5,53520
592158.438,4270915.5,54480
592147.188,4270915.5,56400
592141.812,4270915.5,64800
592137.875,4270915.5,51840
592134.5,4270915.5,34320
592130.562,4270915.5,66480
592126.562,4270915.5,72720
592118.562,4270915.5,49200
592108.625,4270916,59760
592103.312,4270915.5,69120
592099.938,4270915.5,60000
592096,4270915.5,57360
592091.312,4270915.5,82800
592081.375,4270916,106800
592068.062,4270915.5,32880
592060.75,4270916,72000
592054.125,4270916,101280
592048.125,4270916,32160
592042.125,4270916.5,34320
592035.5,4270916,51120
592060.375,4270834,70800
592064.375,4270834,68400
592069,4270834,96960
592075.625,4270834,134880
592081.625,4270834,51360
592086.938,4270834,107280
592093.625,4270834,64080
592101.562,4270834,52560
592110.188,4270833.5,68880
592115.5,4270833.5,74880
592120.188,4270834,83760
592127.5,4270834,41040
592135.5,4270833.5,91200
592146.75,4270833.5,91920
592161.375,4270833.5,26880
592170.688,4270833.5,65040
592174,4270833.5,69600
592178.688,4270833.5,32640
592184.688,4270833.5,59040
592191.938,4270833.5,59280
592199.25,4270833.5,67920
592207.25,4270833,55200
592215.875,4270833,57600
592222.562,4270833.5,58560
592225.875,4270833.5,68400
592231.188,4270833,25200
592238.5,4270833,46560
592247.125,4270832.5,62880
592260.438,4270833,56640
592273.062,4270833,54000
592279.062,4270833,60240
592283.688,4270832.5,66480
592287.688,4270832.5,62640
592291.688,4270833,45600
592295,4270833,62880
592299,4270833,56640
592308.312,4270832.5,49440
592320.25,4270832.5,52800
592337.5,4270833,66240
592352.125,4270832.5,45360
592357.5,4270832.5,43920
592362.125,4270833,52320
592366.75,4270832.5,41280
592370.125,4270832.5,58560
592376.062,4270832.5,31680
592384.75,4270832.5,59280
592392.688,4270832.5,59760
592399.375,4270832.5,45600
592406,4270832.5,62400
592411.312,4270832.5,52080
592414.625,4270832,59280
592419.312,4270832,51600
592425.938,4270832,59040
592434.562,4270832.5,36720
592441.875,4270832,54000
592445.875,4270832,108000
592434.938,4270743,131280
592430.312,4270743,41040
592421,4270743.5,64560
592411.688,4270743,43200
592404.375,4270743,44400
592398.375,4270743,44400
592395.062,4270743,56880
592389.75,4270743.5,25920
592381.125,4270743,46080
592372.438,4270743.5,56880
592364.5,4270743.5,61920
592359.188,4270743.5,76560
592355.188,4270743.5,80400
592349.875,4270743.5,34560
592342.562,4270743.5,60240
592335.25,4270743.5,60240
592329.25,4270743.5,69600
592325.25,4270744,65040
592314.625,4270743.5,63600
592300.688,4270744,58800
592292.688,4270744,74160
592285.375,4270744,63840
592276.75,4270744,69360
592266.75,4270744.5,75120
592258.125,4270744.5,72480
592252.812,4270744.5,63600
592248.188,4270744,65040
592238.188,4270744.5,88560
592227.562,4270744.5,48960
592220.938,4270744.5,73200
592216.25,4270744.5,68880
592209.625,4270744.5,40320
592197,4270745,58800
592185.688,4270745,59040
592178.375,4270744.5,68160
592171.062,4270745,55920
592165.062,4270745,79920
592161.75,4270745,86160
592155.75,4270745,37440
592146.438,4270745,78000
592137.125,4270745,90960
592128.5,4270745,33840
592119.875,4270745.5,64320
592111.875,4270745,65520
592103.938,4270745,65280
592095.938,4270745,68880
592089.312,4270745.5,68400
592082,4270745.5,54240
592073.312,4270745.5,60240
592065.375,4270745.5,78240
592058.75,4270745.5,79440
592052.062,4270745.5,64560
592044.125,4270745.5,73680
592036.812,4270746,107040
592025.438,4270750.5,32640
592047,4270839.5,65280
592053.688,4270839,47520
592062.312,4270839,60480
592069.625,4270839,77760
592075.625,4270839,54720
592084.25,4270839.5,35520
592092.875,4270839.5,62160
592100.875,4270839,35520
592108.188,4270838.5,49440
592116.812,4270839,47760
592126.125,4270838.5,57120
592133.438,4270838.5,56400
592141.375,4270838.5,80640
592158,4270838.5,62640
592165.312,4270838.5,56160
592170.625,4270838.5,65040
592174.625,4270838.5,82800
592178.625,4270838.5,91440
592181.938,4270838.5,63600
592185.25,4270838.5,68400
592188.562,4270838.5,51840
592191.938,4270838.5,59520
592195.25,4270838.5,48720
592198.562,4270838.5,88800
592205.875,4270838.5,120720
592214.5,4270838.5,32400
592219.812,4270838.5,81360
592223.125,4270838.5,67680
592226.5,4270838,48720
592229.812,4270838,47520
592234.438,4270838,51360
592241.75,4270838,48240
592247.062,4270838,60240
592250.375,4270838,78720
592256.375,4270838,30240
592263,4270838,58320
592267.688,4270838,81360
592271.688,4270838,76320
592277.625,4270838,35520
592284.312,4270838,51120
592288.938,4270838,48240
592292.938,4270838,57600
592296.938,4270837.5,63840
592307.562,4270837.5,72000
592318.875,4270837.5,45840
592326.188,4270837.5,61680
592334.812,4270837,57600
592340.125,4270837,68640
592344.812,4270837,67680
592352.125,4270837.5,55920
592361.438,4270837,28320
592370.062,4270837,54000
592377.375,4270837,54240
592384,4270837,66960
592391.312,4270837,51840
592397.938,4270837,63840
592404.625,4270837,73920
592409.938,4270837,70800
592413.25,4270837,80640
592417.875,4270837,79920
592422.562,4270837.5,47520
592425.875,4270837,65760
592430.5,4270837,26640
592439.188,4270837,47760
592433,4270738.5,74880
592426.375,4270738,68640
592419.062,4270738,65760
592413.062,4270738,27120
592406.438,4270738.5,50640
592401.125,4270738.5,38640
592397.75,4270738.5,46080
592392.438,4270738.5,87840
592387.125,4270738.5,30720
592383.125,4270738.5,66000
592379.812,4270738.5,63600
592376.5,4270738.5,63360
592373.188,4270738.5,68400
592369.875,4270738.5,69360
592366.5,4270739,47280
592363.188,4270739,104640
592356.562,4270738.5,58080
592347.938,4270739,43920
592343.25,4270739,76560
592339.938,4270739,76080
592335.938,4270739,30000
592330.625,4270739,60720
592325.312,4270739,66240
592318.688,4270739,34800
592308.688,4270739,50640
592298.75,4270739.5,55920
592293.438,4270739.5,60480
592286.125,4270739,59760
592278.125,4270739.5,55680
592271.5,4270739.5,42720
592264.188,4270739.5,40560
592254.188,4270739.5,71760
592246.25,4270739.5,71520
592240.25,4270739.5,107520
592234.938,4270739.5,49680
592227.625,4270740,38880
592220.938,4270739.5,59040
592213.625,4270739.5,60480
592206.312,4270740,54240
592199,4270740,65040
592191.688,4270740,57360
592183.75,4270740,68400
592178.438,4270740,72000
592171.125,4270740,77280
592162.438,4270740.5,67440
592155.812,4270740,58320
592147.875,4270740,67200
592141.188,4270740.5,60960
592134.562,4270740.5,59520
592125.25,4270740.5,61920
592117.25,4270740.5,71040
592111.312,4270740.5,60960
592101.312,4270740.5,73200
592093.312,4270741,82080
592090,4270740.5,73440
592084.688,4270740.5,80640
592078.688,4270741,64080
592069.438,4270741,91920
592052.812,4270741,50640
592040.188,4270741,60480
592034.875,4270741,95760
592053.625,4270842,63600
592061.625,4270841.5,35280
592066.25,4270841.5,24960
592072.875,4270841.5,27120
592080.188,4270841.5,36960
592085.562,4270841.5,63120
592088.188,4270841.5,77520
592092.188,4270841.5,42480
592097.5,4270841,44640
592102.812,4270841,49680
592108.125,4270841.5,57600
592111.438,4270841.5,66960
592114.75,4270842,39840
592118.75,4270842,75360
592124.062,4270841.5,23520
592130.062,4270841.5,43440
592134.062,4270841.5,75600
592140,4270841.5,95760
592146.688,4270841.5,38400
592153.312,4270841.5,85680
592163.312,4270841.5,63360
592173.938,4270841.5,54720
592180.562,4270841.5,50400
592185.875,4270841.5,53280
592189.188,4270841.5,67200
592193.875,4270841.5,29520
592200.5,4270841.5,54000
592205.812,4270841,48960
592210.5,4270841,50880
592220.438,4270841.5,56400
592231.75,4270841,48240
592237.062,4270841,58320
592245.688,4270840.5,76320
592251.688,4270841,86160
592257.688,4270840.5,68640
592265,4270840.5,32400
592272.312,4270840.5,25680
592277.625,4270840.5,21840
592282.938,4270840.5,31680
592290.25,4270840.5,38640
592299.562,4270840,43440
592305.562,4270840,54480
592311.5,4270840,47760
592318.188,4270840.5,48240
592324.812,4270840.5,54000
592332.125,4270840,45600
592339.438,4270840,55440
592345.438,4270840,54720
592352.062,4270840.5,52080
592356.688,4270840.5,48000
592361.375,4270840.5,52560
592366.688,4270840.5,76080
592372.688,4270840.5,113280
592378.625,4270840,31440
592384.625,4270840,64560
592397.25,4270840.5,62640
592403.25,4270840,38400
592410.562,4270840,43200
592419.875,4270840,64320
592428.5,4270840,62400
592435.125,4270840,53040
592441.812,4270839.5,54720
592447.125,4270839.5,70560
592430.375,4270735,91440
592423.062,4270735,96720
592415.75,4270735,38160
592411.125,4270735.5,54480
592407.75,4270735.5,32640
592403.125,4270735.5,24240
592397.125,4270735.5,44880
592389.812,4270735.5,36000
592384.5,4270735.5,75840
592381.188,4270735.5,92880
592376.562,4270735.5,48480
592369.25,4270735.5,90960
592361.938,4270736,54240
592353.938,4270735.5,70080
592347.938,4270735.5,82320
592343.938,4270736,89280
592340,4270736,84000
592336,4270736,74640
592330,4270736.5,56880
592324,4270736,67200
592317.375,4270736,58560
592311.375,4270736,75360
592302.75,4270736,58080
592293.438,4270736,61680
592286.125,4270736,62400
592278.812,4270736,67440
592270.188,4270736,58320
592262.188,4270736,60000
592255.562,4270736,70800
592250.938,4270736,82560
592242.25,4270736,84720
592234.312,4270736.5,71520
592230.312,4270736.5,100320
592224.312,4270736.5,30960
592215,4270736.5,58800
592205.688,4270736.5,59520
592197.75,4270737,66000
592190.438,4270737,62160
592183.125,4270736.5,46800
592173.125,4270737,66000
592163.812,4270737,74400
592155.875,4270737,79680
592149.188,4270736.5,80160
592141.875,4270736.5,80160
592133.938,4270736.5,65760
592127.938,4270736.5,86160
592121.312,4270737,81120
592113.312,4270737,80160
592105.375,4270736.5,69840
592098.062,4270736.5,62160
592090.75,4270737,84720
592080.062,4270737,94800
592070.812,4270736.5,60480
592065.438,4270737,87360
592061.5,4270737,85680
592053.5,4270737,75840
592044.875,4270737,67200
592038.875,4270737,77280
592052.938,4270845.5,95040
592058.25,4270845,127680
592064.25,4270845,36240
592069.562,4270845,90480
592074.188,4270845,74400
592077.5,4270844.5,53760
592081.5,4270845,65040
592084.812,4270845,54960
592090.812,4270844.5,81120
592096.812,4270844.5,77760
592100.125,4270844.5,89040
592103.438,4270844.5,60000
592107.438,4270844.5,60000
592110.75,4270844.5,60960
592117.375,4270844.5,57600
592126.062,4270844.5,49200
592133.375,4270844.5,47520
592138.688,4270844,39600
592143.312,4270844,44880
592149.312,4270844.5,53520
592156.625,4270844.5,39360
592161.938,4270844.5,60240
592166.562,4270844.5,54720
592170.562,4270844.5,63840
592173.875,4270844,60720
592179.188,4270844,28800
592189.875,4270844.5,64560
592195.812,4270844.5,52320
592207.125,4270844,42240
592217.75,4270844,48960
592227.75,4270844,49440
592237.688,4270844,49200
592242.375,4270844,28800
592245,4270843.5,27840
592248.312,4270843.5,55440
592253.688,4270844,60960
