Easting,Northing,Yield
592655.312,4267550.500,63840
592655.375,4267546.000,58560
592655.438,4267541.000,68160
592655.500,4267533.000,39840
592655.625,4267524.000,51120
592655.688,4267518.500,88080
592655.750,4267510.500,65520
592655.875,4267504.500,56400
592655.875,4267501.000,53280
592655.938,4267495.000,49440
592839.312,4267511.000,60480
592839.188,4267519.000,31920
592839.125,4267527.000,54240
592839.062,4267531.500,98880
592839.000,4267538.500,157920
592838.875,4267546.500,40800
592838.750,4267555.000,65040
592838.688,4267565.500,69360
592838.562,4267573.500,77040
592838.500,4267579.000,60720
592838.438,4267584.500,36480
592838.375,4267589.000,74160
592838.375,4267592.500,163680
592838.312,4267596.500,92160
592838.250,4267602.000,49440
592838.812,4267607.500,61680
592838.750,4267614.000,131760
592838.688,4267621.500,59280
592838.625,4267626.000,69360
592838.562,4267633.500,136560
592838.438,4267641.500,51120
592838.375,4267647.500,89280
592838.312,4267654.500,105120
592838.250,4267661.000,58800
592838.188,4267664.500,87600
592838.125,4267669.000,123840
592838.062,4267674.500,91200
592838.000,4267679.500,88800
592837.938,4267685.000,83520
592837.875,4267691.000,39360
592837.812,4267696.000,69840
592837.750,4267702.500,102240
592838.312,4267711.500,47040
592838.188,4267718.500,80400
592838.125,4267724.500,69600
592838.062,4267731.500,100560
592837.938,4267742.000,144960
592837.812,4267751.000,66000
592837.750,4267757.000,132720
592837.688,4267766.000,108960
592837.562,4267773.000,74880
592837.562,4267776.500,187440
592837.500,4267782.000,66000
592837.375,4267789.000,78480
592837.250,4267800.000,95520
592837.125,4267812.500,75600
592837.000,4267823.000,72480
592836.938,4267831.500,74640
592836.812,4267840.500,40800
592836.688,4267848.000,72000
592837.312,4267856.000,106560
592837.188,4267865.500,64800
592837.125,4267871.000,39600
592655.875,4267850.000,58800
592655.312,4267836.000,27600
592655.438,4267827.500,61200
592655.500,4267821.000,70800
592655.625,4267814.000,54000
592655.625,4267810.000,112560
592655.688,4267804.500,53520
592655.812,4267797.000,45600
592655.875,4267790.500,87600
592655.938,4267784.500,106560
592656.062,4267776.000,88080
592656.125,4267767.000,93600
592656.188,4267761.000,95280
592655.625,4267756.000,116880
592655.688,4267749.500,39600
592655.750,4267742.500,51120
592655.812,4267736.000,100560
592655.938,4267729.000,79920
592656.000,4267724.000,69600
592656.062,4267715.500,146400
592656.188,4267706.000,57600
592656.250,4267698.500,135600
592656.312,4267692.500,86400
592656.438,4267686.000,46800
592656.500,4267678.500,48480
592656.562,4267673.500,57360
592656.625,4267669.000,50160
592656.688,4267664.000,68880
592656.062,4267659.500,81600
592656.125,4267654.000,40320
592656.250,4267643.500,39120
592656.438,4267628.500,74160
592656.500,4267618.500,62640
592656.562,4267614.500,47040
592656.625,4267609.500,71760
592656.688,4267604.500,113760
592656.750,4267600.000,36960
592656.812,4267594.500,48960
592656.875,4267589.000,63600
592656.938,4267583.000,85920
592657.000,4267576.000,66480
592657.125,4267565.000,71520
592657.312,4267553.000,67200
592657.375,4267545.500,35520
592657.438,4267540.000,73680
592657.500,4267536.500,102720
592657.562,4267531.500,96240
592657.625,4267526.000,32640
592657.625,4267522.500,66480
592657.688,4267518.500,96000
592657.062,4267513.500,37440
592657.125,4267507.500,64560
592657.250,4267500.500,78960
592657.312,4267494.500,77280
592837.312,4267511.500,59280
592837.188,4267522.500,30960
592837.000,4267535.500,70080
592837.562,4267548.000,99840
592837.438,4267558.000,87120
592837.375,4267564.000,45840
592837.312,4267568.000,64560
592837.250,4267574.000,107280
592837.125,4267581.500,92400
592837.062,4267589.000,66240
592837.000,4267594.000,51120
592836.938,4267597.500,112080
592836.875,4267603.000,91680
592836.812,4267608.500,64320
592836.750,4267615.500,146160
592836.688,4267623.500,64560
592836.625,4267628.000,61200
592836.562,4267634.000,104880
592836.438,4267641.000,83520
592836.438,4267645.000,120960
592836.375,4267649.500,53040
592836.312,4267653.500,62640
592836.875,4267660.000,102720
592836.750,4267672.500,64560
592836.625,4267685.500,103920
592836.500,4267695.000,90000
592836.438,4267702.000,105120
592836.312,4267711.500,86160
592836.250,4267718.500,66240
592836.125,4267728.000,56400
592835.938,4267743.500,90000
592836.438,4267755.000,103440
592836.438,4267758.500,149520
592836.375,4267763.500,139440
592835.625,4267769.000,72240
592836.250,4267775.500,145200
592836.125,4267783.500,63600
592836.062,4267790.500,91920
592836.000,4267796.500,114960
592835.875,4267804.500,67680
592835.750,4267817.500,81600
592835.625,4267827.000,118800
592835.562,4267833.500,157920
592835.375,4267846.500,43440
592835.875,4267860.500,95040
592835.750,4267871.500,128640
592656.938,4267868.000,58560
592657.062,4267857.500,38880
592657.188,4267850.500,94560
592656.562,4267845.000,61440
592656.625,4267840.500,39600
592656.688,4267836.000,78960
592656.750,4267830.500,77520
592656.812,4267825.000,49440
592656.875,4267819.500,53760
592657.000,4267808.500,63600
592657.125,4267797.000,63840
592657.188,4267789.500,119760
592657.250,4267783.500,152160
592657.375,4267777.500,83520
592657.438,4267772.500,60720
592657.438,4267767.500,100560
592657.500,4267764.000,116880
592657.562,4267757.000,111120
592657.688,4267747.000,60240
592657.812,4267739.500,90480
592657.875,4267729.500,53760
592657.312,4267721.000,114960
592657.438,4267712.000,176880
592657.562,4267701.000,46320
592657.688,4267691.000,90480
592657.875,4267677.000,60960
592658.000,4267662.000,68160
592658.188,4267649.500,93840
592658.250,4267643.000,73680
592658.312,4267637.500,63120
592658.375,4267632.500,103440
592658.438,4267624.500,58080
592658.562,4267616.500,77040
592658.625,4267608.500,98400
592658.812,4267596.000,62400
592658.250,4267587.500,98400
592658.250,4267582.000,89280
592658.312,4267576.500,82320
592658.438,4267570.500,80880
592658.500,4267564.000,90480
592658.562,4267558.000,69840
592658.625,4267554.500,101760
592658.625,4267551.000,98160
592658.688,4267544.000,60720
592658.875,4267532.500,68400
592659.000,4267519.000,58800
592659.188,4267505.000,89280
592659.312,4267494.000,78480
592835.938,4267512.500,58320
592835.812,4267525.000,25680
592835.625,4267540.000,58560
592835.500,4267549.500,66960
592835.438,4267555.000,51600
592835.375,4267564.000,103440
592835.812,4267579.500,61680
592835.000,4267596.500,94320
592834.812,4267610.500,81840
592835.375,4267617.500,58800
592835.312,4267624.500,109920
592835.250,4267631.500,92160
592835.188,4267637.000,148800
592835.125,4267642.500,125520
592835.062,4267646.500,322800
592835.000,4267653.500,100800
592834.875,4267661.000,137280
592834.812,4267669.500,185040
592834.625,4267683.000,23520
592834.562,4267692.000,68400
592834.500,4267696.000,114720
592834.438,4267702.000,97680
592835.000,4267707.000,52080
592835.000,4267711.500,95760
592834.938,4267716.500,56400
592834.875,4267722.000,102000
592834.750,4267728.000,68640
592834.750,4267732.500,58320
592834.688,4267737.500,93360
592834.625,4267742.500,74880
592834.562,4267746.500,114720
592834.500,4267750.500,104400
592834.438,4267760.500,57360
592834.312,4267769.500,86880
592834.250,4267773.000,112560
592834.188,4267777.500,66720
592834.188,4267781.500,64080
592834.062,4267789.500,108000
592833.938,4267799.000,72480
592833.875,4267804.500,112320
592833.812,4267811.000,81600
592833.688,4267821.500,49920
592833.625,4267830.000,72960
592833.500,4267838.500,93360
592834.000,4267851.000,82560
592833.875,4267862.500,55440
592833.812,4267869.500,119040
592833.750,4267874.000,154320
592658.375,4267860.000,71280
592658.500,4267851.500,66960
592658.625,4267841.000,53280
592658.750,4267828.000,44880
592658.938,4267812.000,79680
592658.438,4267797.000,76560
592658.562,4267786.500,51360
592658.625,4267782.000,48000
592658.750,4267772.000,98640
592658.875,4267761.500,96480
592658.938,4267755.000,46080
592659.062,4267743.500,46080
592659.250,4267729.000,96240
592659.438,4267714.500,82800
592659.500,4267704.500,78960
592658.938,4267697.000,97920
592659.000,4267690.000,88800
592659.125,4267684.000,120720
592659.188,4267677.500,69360
592659.250,4267671.500,54720
592659.375,4267660.500,64800
592659.562,4267645.500,84000
592659.750,4267629.000,30960
592659.875,4267614.000,54000
592660.062,4267599.500,80880
592659.562,4267587.000,101520
592659.625,4267580.500,106560
592659.750,4267571.000,133680
592659.875,4267560.000,75360
592659.938,4267555.500,80160
592660.000,4267548.500,153840
592660.125,4267535.500,47760
592660.312,4267521.500,75360
592660.438,4267508.000,71280
592660.625,4267496.000,70080
592833.875,4267521.500,70320
592833.688,4267537.000,60720
592833.438,4267556.500,60240
592833.250,4267573.000,86640
592833.750,4267585.500,89040
592833.688,4267593.500,141600
592833.625,4267600.500,67680
592833.562,4267605.500,117120
592833.500,4267611.500,57840
592833.438,4267615.500,56400
592833.375,4267621.500,65520
592833.250,4267632.500,41760
592833.062,4267647.000,76560
592832.875,4267661.000,65760
592832.812,4267669.000,88560
592833.438,4267672.500,101520
592833.312,4267683.500,200640
592833.188,4267694.500,49920
592833.125,4267698.500,99120
592833.000,4267707.000,86640
592832.938,4267715.000,59760
592832.875,4267721.000,116880
592832.688,4267734.000,56160
592832.625,4267744.500,87600
592832.500,4267753.000,122160
592833.000,4267765.500,88320
592832.938,4267772.500,111840
592832.812,4267783.000,63600
592832.688,4267793.000,57360
592832.688,4267796.500,81120
592832.562,4267805.000,93360
592832.438,4267816.000,47280
592832.375,4267823.000,88560
592832.250,4267833.500,82560
592832.062,4267848.000,49440
592831.938,4267856.500,70800
592831.875,4267863.000,60240
592832.438,4267870.500,95760
592659.875,4267848.000,62160
592659.938,4267840.500,30720
592660.062,4267830.500,37920
592660.125,4267823.500,86400
592660.188,4267818.000,117360
592660.312,4267810.000,103440
592660.375,4267802.500,56640
592660.438,4267798.000,78000
592660.500,4267791.000,92640
592659.938,4267783.500,49680
592660.000,4267777.500,71520
592660.062,4267771.000,100080
592660.188,4267764.500,79680
592660.188,4267759.500,64320
592660.250,4267755.000,117600
592660.312,4267750.000,97200
592660.375,4267743.000,111120
592660.500,4267734.500,83520
592659.938,4267728.500,84960
592659.938,4267723.500,78720
592660.750,4267713.000,134400
592660.875,4267702.000,72480
592660.938,4267695.000,111360
592661.062,4267687.000,77760
592661.125,4267680.500,120000
592661.188,4267674.500,51600
592661.312,4267665.000,108480
592661.438,4267652.500,78240
592661.562,4267644.000,67440
592661.625,4267640.000,60240
592661.688,4267633.000,83760
592661.812,4267621.000,42240
592661.250,4267610.000,91440
592661.312,4267605.000,81840
592661.375,4267602.000,129120
592661.438,4267598.500,72960
592661.500,4267593.500,73680
592661.562,4267588.000,104880
592661.625,4267580.500,91440
592661.750,4267569.000,34320
592661.250,4267554.000,76080
592661.438,4267541.000,89760
592661.500,4267534.500,105120
592661.562,4267528.000,161040
592661.625,4267521.500,88560
592661.688,4267515.000,105840
592661.875,4267502.500,74880
592661.938,4267493.500,65520
592832.500,4267523.000,64320
592832.250,4267542.500,47520
592832.125,4267555.000,80160
592832.062,4267559.500,158160
592831.938,4267572.000,218640
592831.688,4267592.500,51360
592832.188,4267606.000,96720
592832.125,4267612.000,73920
592832.062,4267617.500,57360
592832.000,4267626.000,87120
592831.875,4267635.000,57600
592831.750,4267643.000,124080
592831.688,4267648.000,63360
592831.688,4267652.000,128400
592831.625,4267656.500,54720
592831.562,4267661.500,78480
592831.500,4267668.000,154560
592832.062,4267675.000,70320
592832.000,4267681.000,172800
592831.938,4267686.500,79440
592831.875,4267690.000,129600
592831.812,4267697.000,89040
592831.750,4267703.000,77520
592831.625,4267711.500,130080
592831.562,4267721.000,68880
592831.500,4267724.500,123840
592831.438,4267730.000,123120
592831.312,4267739.000,65760
592831.875,4267751.000,71280
592831.688,4267764.500,78720
592831.625,4267772.000,107040
592831.562,4267776.500,118560
592831.500,4267784.000,91200
592831.375,4267794.000,36000
592831.250,4267801.500,77520
592831.125,4267813.000,82080
592831.000,4267826.000,86160
592830.875,4267833.500,42000
592830.812,4267839.500,38640
592830.750,4267845.500,72720
592830.625,4267856.000,81360
592831.188,4267868.000,80400
592831.125,4267873.500,56640
592661.125,4267852.500,62880
592661.250,4267845.000,43680
592661.312,4267838.000,56640
592661.375,4267831.500,46800
592661.438,4267827.500,99600
592661.500,4267822.500,56880
592661.562,4267818.000,94800
592661.625,4267812.500,55440
592661.688,4267806.000,40080
592661.750,4267799.500,92640
592661.812,4267795.500,152400
592661.812,4267791.500,90960
592661.875,4267786.500,45360
592661.938,4267781.000,36480
592662.000,4267777.000,80640
592662.062,4267770.500,162960
592662.125,4267764.500,76320
592662.188,4267760.000,194160
592662.250,4267755.500,96720
592661.688,4267748.000,105840
592661.750,4267740.000,70800
592661.812,4267735.500,105840
592661.875,4267731.500,129360
592661.938,4267726.000,56880
592662.000,4267721.000,75360
592662.062,4267714.500,160080
592662.125,4267708.000,80640
592662.188,4267704.500,135360
592662.250,4267701.000,61680
592662.312,4267695.500,68400
592662.375,4267688.500,86160
592662.438,4267680.000,106080
592662.562,4267669.000,156000
592662.750,4267654.500,45600
592662.875,4267646.000,99120
592662.938,4267639.500,94320
592663.062,4267629.000,35760
592662.500,4267621.500,82800
592662.562,4267615.000,59280
592662.625,4267607.500,84000
592662.750,4267599.500,72720
592662.875,4267589.500,66240
592663.000,4267577.000,84000
592663.125,4267565.500,97200
592663.188,4267560.500,110880
592663.250,4267553.000,190560
592663.438,4267540.500,45360
592663.562,4267530.000,111120
592663.625,4267524.000,145920
592663.688,4267518.000,234720
592663.062,4267513.000,113520
592663.125,4267506.000,179040
592663.250,4267498.500,48240
592663.312,4267493.000,48720
592757.812,4267485.000,72240
592831.312,4267511.000,66480
592831.250,4267515.000,54480
592831.250,4267518.000,96480
592831.188,4267522.500,149040
592831.125,4267526.500,45600
592831.062,4267530.500,96240
592831.000,4267535.500,196320
592830.938,4267543.500,32640
592830.875,4267551.000,54480
592830.812,4267555.000,98400
592830.750,4267561.500,102480
592830.625,4267567.500,82800
592830.562,4267574.500,99600
592830.500,4267581.500,68640
592830.375,4267589.500,74880
592830.312,4267597.000,30720
592830.875,4267604.000,59040
592830.750,4267616.500,97680
592830.625,4267625.500,59760
592830.562,4267631.000,74400
592830.500,4267636.000,106320
592830.438,4267641.500,68160
592830.375,4267648.000,84960
592830.312,4267656.500,72000
592830.188,4267663.000,105120
592830.125,4267668.500,104880
592830.062,4267678.000,64560
592829.938,4267686.000,59520
592829.938,4267689.500,93840
592830.500,4267696.500,141840
592830.438,4267703.500,75120
592830.312,4267709.500,71760
592830.312,4267714.000,44400
592830.188,4267722.000,72000
592830.125,4267730.000,100800
592830.062,4267736.000,65040
592829.938,4267742.000,66720
592829.938,4267746.000,97440
592829.875,4267751.500,65520
592829.750,4267758.500,91920
592829.688,4267768.000,78720
592829.562,4267775.500,80160
592829.500,4267783.000,159120
592829.312,4267796.000,47280
592829.250,4267805.500,97920
592829.125,4267812.500,109680
592829.688,4267824.500,38880
592829.562,4267833.500,119520
592829.438,4267843.500,199680
592829.312,4267857.500,83520
592829.188,4267867.000,69120
592829.125,4267873.000,115920
592663.062,4267859.000,58080
592663.125,4267850.500,26640
592663.250,4267842.000,54480
592663.312,4267834.000,61920
592663.375,4267828.500,120720
592663.500,4267818.500,131520
592663.625,4267810.500,77760
592663.688,4267803.500,162480
592663.812,4267794.000,71040
592663.875,4267787.500,58800
592664.000,4267778.500,70800
592663.500,4267764.000,90960
592663.562,4267755.000,101040
592663.625,4267749.500,170160
592663.750,4267743.000,77520
592663.812,4267734.000,96720
592663.938,4267725.000,100800
592664.000,4267718.000,107040
592664.125,4267711.500,101040
592664.125,4267707.000,96480
592664.250,4267700.000,46320
592664.312,4267694.500,64800
592664.375,4267689.000,70560
592664.438,4267682.500,102960
592664.500,4267678.000,97440
592664.562,4267673.500,111120
592664.625,4267668.000,92400
592664.688,4267662.500,97200
592664.062,4267657.500,42720
592664.125,4267653.000,58080
592664.188,4267647.500,85680
592664.312,4267637.500,102240
592664.375,4267627.500,65760
592664.438,4267622.000,86640
592664.500,4267617.000,56160
592664.562,4267613.000,78480
592664.625,4267606.500,119520
592664.750,4267600.000,31920
592664.750,4267596.000,66960
592664.812,4267590.500,103440
592664.875,4267584.000,101520
592664.312,4267578.000,78000
592664.375,4267572.500,111120
592664.438,4267567.500,89760
592664.500,4267561.000,122880
592664.562,4267554.000,73200
592664.625,4267549.500,130800
592664.688,4267543.500,90720
592664.750,4267538.000,61440
592664.812,4267534.000,57840
592664.938,4267525.000,77760
592665.062,4267511.500,98160
592665.188,4267503.000,78240
592665.250,4267498.500,128640
592665.312,4267493.500,48720
592666.000,4267488.500,150240
592829.375,4267506.500,58320
592829.250,4267517.000,36720
592829.188,4267524.000,94800
592829.062,4267531.500,94560
592829.625,4267540.000,104160
592828.875,4267547.500,150960
592829.500,4267555.500,82560
592829.375,4267562.000,78720
592829.312,4267567.000,80160
592829.312,4267570.500,101760
592829.188,4267580.000,103440
592829.000,4267597.500,56400
592828.812,4267611.500,92400
592828.750,4267617.500,54240
592828.688,4267622.500,51120
592829.250,4267629.000,86400
592829.188,4267636.500,77760
592829.125,4267644.500,61680
592829.000,4267651.500,70560
592828.938,4267658.000,90000
592828.875,4267663.500,79680
592828.812,4267667.500,71520
592828.750,4267672.500,87360
592828.750,4267677.000,112080
592828.625,4267688.000,97440
592828.438,4267703.000,54000
592828.312,4267711.500,73920
592828.250,4267717.500,66720
592828.188,4267724.500,80400
592828.125,4267729.000,105600
592828.062,4267733.500,112800
592827.938,4267743.000,100560
592827.812,4267757.000,54480
592828.375,4267766.500,72720
592828.312,4267771.500,99120
592828.250,4267776.500,125040
592828.125,4267783.500,118800
592828.062,4267790.500,61920
592828.000,4267794.500,120720
592827.938,4267800.000,72720
592827.875,4267807.500,64320
592827.812,4267813.500,73200
592827.750,4267818.500,126240
592827.688,4267824.000,54000
592827.625,4267829.000,49920
592827.562,4267836.000,47760
592827.500,4267842.500,72000
592827.438,4267846.000,89520
592827.375,4267850.500,150240
592827.312,4267854.500,65040
592827.188,4267864.500,97920
592827.750,4267874.000,91920
592664.500,4267851.500,68640
592664.562,4267841.500,66480
592664.625,4267836.500,80400
592664.688,4267831.000,50640
592664.750,4267826.000,78240
592664.875,4267815.500,131520
592665.000,4267805.500,97440
592665.062,4267798.500,194400
592665.188,4267788.500,75600
592665.375,4267774.000,75360
592664.875,4267760.500,78720
592664.938,4267753.000,110880
592665.062,4267741.500,49680
592665.312,4267723.500,93840
592665.438,4267709.500,87840
592665.562,4267701.500,79440
592665.625,4267695.500,29520
592665.688,4267686.500,54960
592665.812,4267676.500,87600
592665.875,4267672.500,75120
592665.938,4267666.000,60480
592665.375,4267658.000,96240
592665.438,4267651.500,102240
592665.500,4267645.500,41520
592665.688,4267632.500,79440
592665.875,4267614.500,57840
592666.062,4267601.500,73440
592666.125,4267591.000,84720
592666.250,4267585.000,70560
592666.312,4267579.500,114960
592666.375,4267572.000,88320
592666.438,4267565.500,98400
592666.562,4267556.000,168240
592666.750,4267541.500,41280
592666.875,4267528.000,81600
592666.312,4267518.500,89280
592666.375,4267513.000,56640
592666.438,4267508.000,66480
592666.562,4267500.500,115680
592666.625,4267493.000,88800
592827.875,4267519.000,66720
592827.688,4267534.500,55920
592827.562,4267546.000,72480
592828.188,4267552.500,80160
592828.125,4267556.000,98160
592828.062,4267561.500,103680
592828.000,4267566.500,63840
592827.938,4267571.000,63120
592827.875,4267578.500,76320
592827.812,4267585.000,102240
592827.688,4267592.000,58560
592827.625,4267600.500,38640
592827.500,4267609.000,76080
592828.125,4267616.500,79920
592828.062,4267621.500,117840
592828.000,4267626.000,80880
592827.938,4267631.000,62160
592827.875,4267635.500,68880
592827.812,4267642.000,133440
592827.750,4267649.000,60960
592827.688,4267653.000,110880
592827.625,4267656.500,111840
592827.562,4267662.500,45600
592827.500,4267668.500,48960
592827.438,4267673.000,109200
592827.312,4267682.500,100800
592827.125,4267699.000,49440
592826.938,4267718.500,64560
592826.688,4267736.000,66480
592826.562,4267751.500,94320
592827.062,4267765.000,104160
592826.938,4267774.000,82560
592826.875,4267779.500,89280
592826.812,4267785.000,69360
592826.750,4267790.000,56160
592826.688,4267794.500,53040
592826.625,4267802.500,73920
592826.500,4267810.500,39360
592826.438,4267814.500,73680
592826.438,4267819.500,152400
592826.312,4267830.000,43440
592826.125,4267841.500,87840
592826.000,4267853.500,77520
592825.938,4267862.500,69360
592825.812,4267869.500,89760
592825.750,4267875.500,79920
592826.438,4267874.500,187440
592826.438,4267873.500,245040
592665.750,4267856.500,64800
592665.812,4267852.500,38880
592665.812,4267849.000,31680
592665.938,4267839.500,44640
592666.062,4267831.000,59520
592666.062,4267827.500,115920
592666.125,4267821.500,99600
592666.188,4267815.500,65760
592666.250,4267811.500,104640
592666.312,4267807.500,118080
592666.375,4267803.000,48240
592666.438,4267797.000,66480
592666.500,4267788.500,105600
592666.625,4267780.500,62640
592666.688,4267774.500,106320
592666.812,4267765.000,140400
592666.938,4267755.000,96240
592667.000,4267750.500,128880
592667.062,4267744.000,68160
592667.188,4267734.000,117840
592667.250,4267724.500,63120
592667.312,4267719.500,114000
592667.375,4267715.000,180480
592667.438,4267707.500,60240
592666.875,4267701.000,103440
592666.938,4267694.500,32400
592667.000,4267689.500,56400
592667.062,4267685.000,93120
592667.125,4267679.000,54000
592667.188,4267672.500,72960
592667.312,4267665.500,73680
592667.375,4267658.500,123120
592667.438,4267655.000,119040
592667.500,4267648.500,57120
592667.562,4267642.000,68400
592667.625,4267637.500,164880
592667.688,4267632.000,47280
592667.750,4267626.500,93600
592667.812,4267620.000,120720
592667.875,4267614.500,48240
592667.938,4267608.000,87120
592668.062,4267599.000,49680
592668.125,4267592.000,85680
592668.250,4267583.500,110880
592667.750,4267569.500,35280
592667.875,4267555.000,86160
592668.000,4267547.000,105360
592668.125,4267537.500,126240
592668.188,4267527.500,100800
592668.312,4267519.000,167280
592668.438,4267508.500,62400
592668.500,4267504.000,101760
592668.500,4267500.500,56880
592668.625,4267495.000,85920
592826.688,4267509.500,62880
592826.562,4267517.500,55200
592826.500,4267525.500,90240
592827.000,4267537.000,31680
592826.875,4267549.500,85440
592826.812,4267557.500,101760
592826.750,4267561.500,70080
592826.625,4267569.500,123600
592826.562,4267577.000,94320
592826.438,4267585.000,164400
592826.375,4267593.000,70800
592826.312,4267600.000,154800
592826.188,4267607.000,85200
592826.125,4267614.000,179520
592826.062,4267622.500,56640
592825.938,4267630.500,52800
592826.438,4267642.500,83040
592826.375,4267650.000,95520
592826.312,4267653.500,110880
592826.250,4267662.500,158160
592826.125,4267671.500,73920
592826.000,4267681.500,99600
592825.875,4267692.000,47520
592825.812,4267701.000,54240
592825.688,4267709.500,101760
592825.625,4267716.500,116160
592826.125,4267727.000,53520
592826.062,4267733.000,108960
592826.000,4267737.500,121680
592826.000,4267742.000,54000
592825.938,4267747.500,60960
592825.812,4267754.000,108000
592825.750,4267760.000,79680
592825.688,4267766.000,108960
592825.625,4267771.500,66240
592825.562,4267778.000,69840
592825.500,4267783.500,59280
592825.375,4267792.000,151440
592825.250,4267802.000,65280
592825.188,4267807.500,51840
592825.188,4267812.500,62640
592825.062,4267820.500,100080
592825.000,4267827.000,80640
592824.938,4267831.500,62640
592824.875,4267836.000,60000
592824.812,4267841.500,101040
592825.438,4267848.000,58560
592825.375,4267852.500,66480
592825.312,4267856.000,123600
592825.250,4267861.000,60960
592825.188,4267868.500,60480
592825.125,4267874.500,70560
592666.938,4267866.500,58320
592667.750,4267853.000,23760
592667.875,4267845.000,51600
592667.938,4267839.500,78240
592668.000,4267832.500,74880
592668.188,4267820.500,90960
592668.250,4267810.500,100320
592668.312,4267806.500,56640
592668.375,4267802.000,87840
592668.500,4267793.000,128640
592667.938,4267779.000,60240
592668.062,4267769.500,138720
592668.125,4267763.000,166800
592668.250,4267757.000,58320
592668.250,4267754.000,80880
592668.312,4267747.000,97440
592668.438,4267740.500,90960
592668.500,4267733.500,168960
592668.562,4267725.500,66480
592668.625,4267721.000,72480
592668.688,4267716.500,124080
592668.750,4267712.500,68160
592668.812,4267703.500,123600
592668.938,4267694.000,87840
592669.000,4267687.500,150960
592669.188,4267676.000,88560
592669.250,4267665.500,52800
592669.312,4267661.000,39600
592669.375,4267658.000,116160
592668.812,4267650.000,212880
592668.938,4267637.500,43920
592669.062,4267628.500,80640
592669.188,4267618.500,86880
592669.312,4267603.500,77040
592669.438,4267593.500,76560
592669.500,4267589.000,111120
592669.562,4267583.000,67680
592669.750,4267568.000,53280
592669.312,4267548.000,77760
592669.438,4267536.500,110640
592669.562,4267528.500,108480
592669.625,4267519.500,78720
592669.688,4267514.000,112080
592669.812,4267507.500,60720
592669.875,4267500.000,63600
592669.938,4267495.500,73680
592825.250,4267515.500,57360
592825.188,4267524.500,43680
592825.062,4267534.000,117360
592824.938,4267543.000,60480
592824.875,4267550.000,65760
592824.812,4267556.500,103680
592824.750,4267562.500,71280
592824.625,4267570.000,116400
592824.562,4267578.000,72480
592824.438,4267586.500,94320
592825.062,4267594.000,48960
592824.938,4267601.000,86880
592824.812,4267611.000,47760
592824.750,4267619.500,96960
592824.688,4267625.000,95040
592824.625,4267630.500,76320
592824.562,4267636.000,117600
592824.438,4267643.000,77520
592824.312,4267655.000,39120
592824.250,4267663.500,113040
592824.125,4267671.000,141840
592824.688,4267678.500,63120
592824.688,4267683.000,88080
592824.625,4267687.500,79680
592824.562,4267693.500,43680
592824.438,4267700.000,76320
592824.375,4267708.000,69840
592824.312,4267716.000,66960
592824.188,4267724.000,79440
592824.125,4267731.000,96000
592824.062,4267737.500,164400
592823.938,4267743.500,73440
592823.875,4267751.500,176400
592823.750,4267760.500,48240
592823.688,4267768.000,84000
592823.625,4267774.000,89760
592823.562,4267779.500,89280
592823.500,4267785.000,89520
592823.438,4267791.000,40560
592823.375,4267796.000,86400
592823.250,4267802.500,115200
592823.875,4267810.000,39600
592823.812,4267815.500,98640
592823.688,4267823.000,82560
592823.562,4267834.500,78480
592823.500,4267842.000,87360
592823.375,4267850.000,115200
592823.250,4267865.000,56880
592819.750,4267878.500,98640
592669.062,4267857.500,85200
592669.125,4267850.500,134400
592669.250,4267840.500,143520
592669.312,4267833.000,78960
592669.438,4267826.500,57600
592669.500,4267821.000,42480
592669.562,4267813.500,112320
592669.688,4267805.500,60960
592669.688,4267800.500,93840
592669.812,4267794.500,115680
592669.875,4267787.500,56160
592669.250,4267781.500,72000
592669.312,4267776.000,147360
592669.438,4267769.500,52320
592669.562,4267755.000,107520
592669.750,4267741.000,97680
592669.875,4267730.500,173520
592669.938,4267721.000,88320
592670.000,4267717.500,135600
592670.062,4267713.500,94080
592670.125,4267705.000,54480
592670.250,4267696.500,90240
592670.375,4267688.500,178560
592670.438,4267678.000,55920
592670.562,4267671.500,70800
592669.938,4267665.000,84480
592670.000,4267659.000,46320
592670.062,4267655.500,87600
592670.125,4267650.500,153360
592670.188,4267644.000,37200
592670.250,4267639.500,85920
592670.312,4267634.000,119760
592670.375,4267629.000,51600
592670.438,4267623.500,54720
592670.500,4267618.000,70560
592670.562,4267613.500,54960
592670.625,4267608.000,72960
592670.688,4267604.000,87840
592670.688,4267599.500,115200
592670.812,4267593.500,61920
592670.875,4267586.000,49680
592670.938,4267579.500,104640
592671.000,4267572.500,60000
592671.062,4267566.500,57600
592671.125,4267562.000,86880
592671.250,4267555.500,174480
592671.312,4267549.000,70800
592670.750,4267540.000,176640
592670.875,4267526.000,40320
592671.062,4267513.500,83040
592671.125,4267505.000,87600
592671.250,4267495.500,63840
592823.938,4267514.500,58800
592823.812,4267526.500,39360
592823.688,4267540.000,108000
592823.562,4267550.500,130080
592823.438,4267557.000,105360
592823.312,4267569.000,37920
592823.188,4267581.500,82800
592823.062,4267590.000,103920
592823.000,4267597.500,144720
592822.875,4267606.500,78240
592822.812,4267613.000,126720
592822.750,4267618.500,81120
592822.688,4267624.000,110880
592822.562,4267633.500,95040
592822.438,4267646.000,150960
592823.000,4267654.500,103920
592822.938,4267661.000,28320
592822.875,4267667.500,41280
592822.812,4267672.000,84000
592822.750,4267676.500,109680
